date,title,odds,identifier,available_to_back_0,available_to_back_1,available_to_back_2,available_to_lay_0,available_to_lay_1,available_to_lay_2,available_to_back_0_size,available_to_back_1_size,available_to_back_2_size,available_to_lay_0_size,available_to_lay_1_size,available_to_lay_2_size
2017-04-28T10:09:29.583933,Conservative,,1111885,,,,,,,,,,,,
2017-04-28T10:09:29.583933,Labour,,1111884,,,,,,,,,,,,
2017-04-28T10:09:29.583933,Liberal Democrat,,2938886,,,,,,,,,,,,
2017-04-28T10:09:29.583933,UKIP,,3614201,,,,,,,,,,,,
2017-04-28T10:09:29.583933,Green,,2938887,,,,,,,,,,,,
2017-04-28T22:09:25.685006,Conservative,,1111885,,,,,,,,,,,,
2017-04-28T22:09:25.685006,Labour,,1111884,50.0,,,,,,11.88,,,,,
2017-04-28T22:09:25.685006,Liberal Democrat,,2938886,44.0,,,,,,11.88,,,,,
2017-04-28T22:09:25.685006,UKIP,,3614201,100.0,,,,,,11.88,,,,,
2017-04-28T22:09:25.685006,Green,,2938887,100.0,,,,,,11.88,,,,,
2017-04-29T10:09:42.124226,Conservative,,1111885,,,,,,,,,,,,
2017-04-29T10:09:42.124226,Labour,,1111884,50.0,,,,,,11.88,,,,,
2017-04-29T10:09:42.124226,Liberal Democrat,,2938886,44.0,,,,,,11.88,,,,,
2017-04-29T10:09:42.124226,UKIP,,3614201,100.0,,,,,,11.88,,,,,
2017-04-29T10:09:42.124226,Green,,2938887,100.0,,,,,,11.88,,,,,
2017-04-29T22:09:21.945954,Conservative,,1111885,,,,,,,,,,,,
2017-04-29T22:09:21.945954,Labour,,1111884,55.0,,,,,,11.84,,,,,
2017-04-29T22:09:21.945954,Liberal Democrat,,2938886,46.0,,,,,,11.84,,,,,
2017-04-29T22:09:21.945954,UKIP,,3614201,100.0,,,,,,11.84,,,,,
2017-04-29T22:09:21.945954,Green,,2938887,100.0,,,,,,11.84,,,,,
2017-04-30T10:09:32.459645,Conservative,,1111885,,,,,,,,,,,,
2017-04-30T10:09:32.459645,Labour,,1111884,55.0,,,,,,11.89,,,,,
2017-04-30T10:09:32.459645,Liberal Democrat,,2938886,46.0,,,,,,11.89,,,,,
2017-04-30T10:09:32.459645,UKIP,,3614201,100.0,,,,,,11.89,,,,,
2017-04-30T10:09:32.459645,Green,,2938887,100.0,,,,,,11.89,,,,,
2017-04-30T22:09:22.187677,Conservative,,1111885,,,,,,,,,,,,
2017-04-30T22:09:22.187677,Labour,,1111884,55.0,,,,,,11.87,,,,,
2017-04-30T22:09:22.187677,Liberal Democrat,,2938886,46.0,,,,,,11.87,,,,,
2017-04-30T22:09:22.187677,UKIP,,3614201,100.0,,,,,,11.87,,,,,
2017-04-30T22:09:22.187677,Green,,2938887,100.0,,,,,,11.87,,,,,
2017-05-01T10:09:33.058230,Conservative,,1111885,,,,,,,,,,,,
2017-05-01T10:09:33.058230,Labour,,1111884,55.0,,,,,,11.87,,,,,
2017-05-01T10:09:33.058230,Liberal Democrat,,2938886,46.0,,,,,,11.87,,,,,
2017-05-01T10:09:33.058230,UKIP,,3614201,100.0,,,,,,11.87,,,,,
2017-05-01T10:09:33.058230,Green,,2938887,100.0,,,,,,11.87,,,,,
2017-05-01T22:09:40.392333,Conservative,,1111885,,,,,,,,,,,,
2017-05-01T22:09:40.392333,Labour,,1111884,55.0,,,,,,11.82,,,,,
2017-05-01T22:09:40.392333,Liberal Democrat,,2938886,46.0,,,,,,11.82,,,,,
