date,title,odds,identifier,available_to_back_0,available_to_back_1,available_to_back_2,available_to_lay_0,available_to_lay_1,available_to_lay_2,available_to_back_0_size,available_to_back_1_size,available_to_back_2_size,available_to_lay_0_size,available_to_lay_1_size,available_to_lay_2_size
2017-01-04T03:29:13.551271,Jan 2017 - Mar 2017,5.0,10064887,3.6,2.0,1.75,,,,18.8176,45.36223751256727,11.761,,,
2017-01-04T03:29:13.551271,Apl 2017 - Jun 2017,8.2,10064888,2.0,,,,,,16.4654,,,,,
2017-01-04T03:29:13.551271,Jul 2017 - Sept 2017,7.0,10064889,4.5,2.0,,,,,16.263135005026907,28.226399999999998,,,,
2017-01-04T03:29:13.551271,Oct 2017 - Dec 2017,12.0,10064890,12.0,11.5,3.0,,,,18.66590125377018,13.910935005026907,17.735588,,,
2017-01-04T03:29:13.551271,Jan 2018 - Mar 2018,9.6,10064905,11.5,,,,,,16.23148762789047,,,,,
2017-01-04T03:29:13.551271,Apl 2018 - Jun 2018,10.0,10064906,11.5,,,,,,10.29909984032172,,,,,
2017-01-04T03:29:13.551271,Jul 2018 - Sep 2018,10.0,10064907,13.0,11.5,,,,,11.761,11.761,,,,
2017-01-04T03:29:13.551271,Oct 2018 - Dec 2018,10.0,10064908,15.0,11.5,,,,,19.993699999999997,11.546076054172334,,,,
2017-01-04T03:29:13.551271,Jan 2019 - Mar 2019,10.0,10064909,13.0,,,,,,11.761,,,,,
2017-01-04T03:29:13.551271,Apl 2019 - Jun 2019,10.0,10064910,10.5,,,,,,10.690748999999999,,,,,
2017-01-04T03:29:13.551271,Jul 2019 - Sep 2019,10.0,10064911,1.01,,,,,,17.159298999999997,,,,,
2017-01-04T03:29:13.551271,Oct 2019 - Dec 2019,11.0,10064912,3.0,,,,,,15.395148999999998,,,,,
2017-01-04T03:29:13.551271,Jan 2020 - Mar 2020,12.5,10064913,3.0,,,,,,10.690748999999999,,,,,
2017-01-04T03:29:13.551271,Apl 2020 - Jun 2020,10.0,10064914,6.4,5.5,1.19,,,,23.42785,28.226399999999998,117.60999999999999,,,
2017-01-04T03:29:13.551271,July 2020 or Later,12.0,10064915,6.6,5.1,2.24,,,,21.1698,34.318597999999994,41.73280501508072,,,
2017-01-04T03:53:21.578451,Jan 2017 - Mar 2017,5.0,10064887,3.6,2.0,1.75,,,,18.8176,45.36223751256727,11.761,,,
2017-01-04T03:53:21.578451,Apl 2017 - Jun 2017,8.2,10064888,2.0,,,,,,16.4654,,,,,
2017-01-04T03:53:21.578451,Jul 2017 - Sept 2017,7.0,10064889,4.5,2.0,,,,,16.263135005026907,28.226399999999998,,,,
2017-01-04T03:53:21.578451,Oct 2017 - Dec 2017,12.0,10064890,12.0,11.5,3.0,,,,18.66590125377018,13.910935005026907,17.735588,,,
2017-01-04T03:53:21.578451,Jan 2018 - Mar 2018,9.6,10064905,11.5,,,,,,16.23148762789047,,,,,
2017-01-04T03:53:21.578451,Apl 2018 - Jun 2018,10.0,10064906,11.5,,,,,,10.29909984032172,,,,,
2017-01-04T03:53:21.578451,Jul 2018 - Sep 2018,10.0,10064907,13.0,11.5,,,,,11.761,11.761,,,,
2017-01-04T03:53:21.578451,Oct 2018 - Dec 2018,10.0,10064908,15.0,11.5,,,,,19.993699999999997,11.546076054172334,,,,
2017-01-04T03:53:21.578451,Jan 2019 - Mar 2019,10.0,10064909,13.0,,,,,,11.761,,,,,
2017-01-04T03:53:21.578451,Apl 2019 - Jun 2019,10.0,10064910,10.5,,,,,,10.690748999999999,,,,,
2017-01-04T03:53:21.578451,Jul 2019 - Sep 2019,10.0,10064911,1.01,,,,,,17.159298999999997,,,,,
2017-01-04T03:53:21.578451,Oct 2019 - Dec 2019,11.0,10064912,3.0,,,,,,15.395148999999998,,,,,
2017-01-04T03:53:21.578451,Jan 2020 - Mar 2020,12.5,10064913,3.0,,,,,,10.690748999999999,,,,,
2017-01-04T03:53:21.578451,Apl 2020 - Jun 2020,10.0,10064914,6.4,5.5,1.19,,,,23.42785,28.226399999999998,117.60999999999999,,,
2017-01-04T03:53:21.578451,July 2020 or Later,12.0,10064915,6.6,5.1,2.24,,,,21.1698,34.318597999999994,41.73280501508072,,,
2017-01-04T05:07:06.837936,Jan 2017 - Mar 2017,5.0,10064887,3.65,2.0,1.75,990.0,,,14.1204,43.03403744972794,11.767000000000001,4.730334,,
2017-01-04T05:07:06.837936,Apl 2017 - Jun 2017,8.2,10064888,2.0,1.01,,990.0,,,14.1204,2.3834076504590276,,9.437134,,
2017-01-04T05:07:06.837936,Jul 2017 - Sept 2017,7.0,10064889,4.5,2.0,,990.0,,,16.272254979891176,28.2408,,4.730334,,
2017-01-04T05:07:06.837936,Oct 2017 - Dec 2017,12.0,10064890,12.0,11.5,3.0,70.0,,,18.676041234918383,13.918854979891176,17.744636,4.7068,,
2017-01-04T05:07:06.837936,Jan 2018 - Mar 2018,9.6,10064905,11.5,,,,,,16.240241613437426,,,,,
2017-01-04T05:07:06.837936,Apl 2018 - Jun 2018,10.0,10064906,11.5,,,,,,10.304406718713034,,,,,
2017-01-04T05:07:06.837936,Jul 2018 - Sep 2018,10.0,10064907,13.0,11.5,,,,,11.767000000000001,11.767000000000001,,,,
2017-01-04T05:07:06.837936,Oct 2018 - Dec 2018,10.0,10064908,15.0,11.5,,,,,20.0039,11.552649633309677,,,,
2017-01-04T05:07:06.837936,Jan 2019 - Mar 2019,10.0,10064909,13.0,,,,,,11.767000000000001,,,,,
2017-01-04T05:07:06.837936,Apl 2019 - Jun 2019,10.0,10064910,10.5,,,,,,10.696203,,,,,
2017-01-04T05:07:06.837936,Jul 2019 - Sep 2019,10.0,10064911,1.01,,,,,,17.168053,,,,,
2017-01-04T05:07:06.837936,Oct 2019 - Dec 2019,11.0,10064912,3.0,,,,,,15.403003000000002,,,,,
2017-01-04T05:07:06.837936,Jan 2020 - Mar 2020,12.5,10064913,3.0,,,,,,10.696203,,,,,
2017-01-04T05:07:06.837936,Apl 2020 - Jun 2020,10.0,10064914,6.4,5.5,1.19,9.8,100.0,,23.439375875552532,28.2408,117.67,11.767000000000001,4.7068,
