date,title,odds,identifier,available_to_back_0,available_to_back_1,available_to_back_2,available_to_lay_0,available_to_lay_1,available_to_lay_2,available_to_back_0_size,available_to_back_1_size,available_to_back_2_size,available_to_lay_0_size,available_to_lay_1_size,available_to_lay_2_size
2017-04-28T10:08:10.276357,Labour,,1111884,,,,,,,,,,,,
2017-04-28T10:08:10.276357,Conservative,,1111885,,,,,,,,,,,,
2017-04-28T10:08:10.276357,Liberal Democrat,,2938886,,,,,,,,,,,,
2017-04-28T10:08:10.276357,Green,,2938887,,,,,,,,,,,,
2017-04-28T10:08:10.276357,UKIP,,3614201,,,,,,,,,,,,
2017-04-28T22:08:15.373001,Labour,,1111884,1.58,1.53,1.05,,,,51.22,56.04,118.83,,,
2017-04-28T22:08:15.373001,Conservative,,1111885,3.35,3.1,1.05,10.0,,,12.63,14.14,118.83,23.77,,
2017-04-28T22:08:15.373001,Liberal Democrat,,2938886,5.2,4.7,,,,,11.88,11.88,,,,
2017-04-28T22:08:15.373001,Green,,2938887,23.0,19.0,,,,,11.88,11.88,,,,
2017-04-28T22:08:15.373001,UKIP,,3614201,100.0,,,,,,11.88,,,,,
2017-04-29T10:08:27.576712,Labour,,1111884,1.58,1.53,1.05,,,,51.22,56.04,118.83,,,
2017-04-29T10:08:27.576712,Conservative,3.35,1111885,3.35,3.1,1.05,10.0,,,12.63,14.14,118.83,23.77,,
2017-04-29T10:08:27.576712,Liberal Democrat,,2938886,5.2,4.7,,,,,11.88,11.88,,,,
2017-04-29T10:08:27.576712,Green,,2938887,23.0,19.0,,,,,11.88,11.88,,,,
2017-04-29T10:08:27.576712,UKIP,,3614201,100.0,,,,,,11.88,,,,,
2017-04-29T22:08:11.700088,Labour,,1111884,1.59,1.55,1.05,,,,50.14,53.79,118.35,,,
2017-04-29T22:08:11.700088,Conservative,3.35,1111885,3.4,3.2,1.05,10.0,,,12.32,13.44,118.35,34.32,,
2017-04-29T22:08:11.700088,Liberal Democrat,,2938886,5.3,4.9,,,,,11.84,11.84,,,,
2017-04-29T22:08:11.700088,Green,,2938887,24.0,20.0,,,,,11.84,11.84,,,,
2017-04-29T22:08:11.700088,UKIP,,3614201,100.0,,,,,,11.84,,,,,
2017-04-30T10:08:20.807968,Labour,,1111884,1.59,1.55,1.05,1.76,,,50.37,54.03,118.88,4.76,,
2017-04-30T10:08:20.807968,Conservative,3.35,1111885,3.4,3.2,1.05,10.0,,,12.38,13.5,118.88,23.78,,
2017-04-30T10:08:20.807968,Liberal Democrat,,2938886,5.3,4.9,,,,,11.89,11.89,,,,
2017-04-30T10:08:20.807968,Green,,2938887,24.0,20.0,,,,,11.89,11.89,,,,
2017-04-30T10:08:20.807968,UKIP,,3614201,100.0,,,,,,11.89,,,,,
2017-04-30T22:08:11.509003,Labour,,1111884,1.6,1.59,1.55,1.76,,,23.75,50.31,53.96,4.75,,
2017-04-30T22:08:11.509003,Conservative,3.35,1111885,3.4,3.2,1.05,5.0,10.0,,12.36,13.49,118.73,11.87,23.75,
2017-04-30T22:08:11.509003,Liberal Democrat,,2938886,5.3,4.9,,,,,11.87,11.87,,,,
2017-04-30T22:08:11.509003,Green,,2938887,24.0,20.0,,,,,11.87,11.87,,,,
2017-04-30T22:08:11.509003,UKIP,,3614201,100.0,,,,,,11.87,,,,,
2017-05-01T10:08:19.260527,Labour,,1111884,1.6,1.59,1.55,1.76,,,23.73,50.27,53.93,4.75,,
2017-05-01T10:08:19.260527,Conservative,3.35,1111885,3.4,3.2,,5.0,10.0,,12.35,13.48,,11.87,23.73,
2017-05-01T10:08:19.260527,Liberal Democrat,,2938886,5.3,4.9,,,,,11.87,11.87,,,,
2017-05-01T10:08:19.260527,Green,,2938887,24.0,20.0,,,,,11.87,11.87,,,,
2017-05-01T10:08:19.260527,UKIP,,3614201,100.0,,,,,,11.87,,,,,
2017-05-01T22:08:27.371834,Labour,,1111884,1.6,1.59,1.55,1.76,,,23.65,50.09,53.74,4.73,,
2017-05-01T22:08:27.371834,Conservative,3.35,1111885,3.4,3.2,,4.6,5.0,10.0,12.31,13.43,,59.11,11.82,23.65
2017-05-01T22:08:27.371834,Liberal Democrat,,2938886,5.3,4.9,,,,,11.82,11.82,,,,
2017-05-01T22:08:27.371834,Green,,2938887,24.0,20.0,,,,,11.82,11.82,,,,
2017-05-01T22:08:27.371834,UKIP,,3614201,100.0,,,,,,11.82,,,,,
2017-05-02T10:08:11.533400,Labour,,1111884,1.6,1.59,1.55,1000.0,,,23.64,50.09,53.73,4.74,,
2017-05-02T10:08:11.533400,Conservative,3.35,1111885,3.4,3.2,,4.6,5.0,10.0,12.31,13.43,,59.11,11.82,23.64
2017-05-02T10:08:11.533400,Liberal Democrat,,2938886,5.3,4.9,,,,,11.82,11.82,,,,
2017-05-02T10:08:11.533400,Green,,2938887,24.0,20.0,,,,,11.82,11.82,,,,
2017-05-02T10:08:11.533400,UKIP,,3614201,100.0,,,,,,11.82,,,,,
