date,title,odds,identifier,available_to_back_0,available_to_back_1,available_to_back_2,available_to_lay_0,available_to_lay_1,available_to_lay_2,available_to_back_0_size,available_to_back_1_size,available_to_back_2_size,available_to_lay_0_size,available_to_lay_1_size,available_to_lay_2_size
2017-04-28T22:06:50.040195,Labour,,1111884,11.5,9.6,,,,,11.88,11.88,,,,
2017-04-28T22:06:50.040195,Plaid Cymru,,1111890,29.0,,,,,,11.88,,,,,
2017-04-28T22:06:50.040195,Conservative,,1111885,1.01,,,,,,475.32,,,,,
2017-04-28T22:06:50.040195,Liberal Democrat,,2938886,65.0,,,,,,11.88,,,,,
2017-04-28T22:06:50.040195,UKIP,,3614201,50.0,,,,,,11.88,,,,,
2017-04-28T22:06:50.040195,Green,,2938887,85.0,,,,,,11.88,,,,,
2017-04-29T10:07:03.333469,Labour,,1111884,11.5,9.6,,,,,11.88,11.88,,,,
2017-04-29T10:07:03.333469,Plaid Cymru,,1111890,29.0,,,,,,11.88,,,,,
2017-04-29T10:07:03.333469,Conservative,,1111885,1.01,,,,,,475.32,,,,,
2017-04-29T10:07:03.333469,Liberal Democrat,,2938886,65.0,,,,,,11.88,,,,,
2017-04-29T10:07:03.333469,UKIP,,3614201,50.0,,,,,,11.88,,,,,
2017-04-29T10:07:03.333469,Green,,2938887,85.0,,,,,,11.88,,,,,
2017-04-29T22:06:51.168251,Labour,,1111884,12.0,10.0,,,,,11.84,11.84,,,,
2017-04-29T22:06:51.168251,Plaid Cymru,,1111890,30.0,,,,,,11.84,,,,,
2017-04-29T22:06:51.168251,Conservative,,1111885,1.02,,,,,,473.4,,,,,
2017-04-29T22:06:51.168251,Liberal Democrat,,2938886,70.0,,,,,,11.84,,,,,
2017-04-29T22:06:51.168251,UKIP,,3614201,55.0,,,,,,11.84,,,,,
2017-04-29T22:06:51.168251,Green,,2938887,90.0,,,,,,11.84,,,,,
2017-04-30T10:06:59.592256,Labour,,1111884,12.0,10.0,,,,,11.89,11.89,,,,
2017-04-30T10:06:59.592256,Plaid Cymru,,1111890,30.0,,,,,,11.89,,,,,
2017-04-30T10:06:59.592256,Conservative,,1111885,1.02,,,,,,475.52,,,,,
2017-04-30T10:06:59.592256,Liberal Democrat,,2938886,70.0,,,,,,11.89,,,,,
2017-04-30T10:06:59.592256,UKIP,,3614201,55.0,,,,,,11.89,,,,,
2017-04-30T10:06:59.592256,Green,,2938887,90.0,,,,,,11.89,,,,,
2017-04-30T22:06:51.000399,Labour,,1111884,12.0,10.0,,,,,11.87,11.87,,,,
2017-04-30T22:06:51.000399,Plaid Cymru,,1111890,30.0,,,,,,11.87,,,,,
2017-04-30T22:06:51.000399,Conservative,,1111885,1.02,,,,,,474.92,,,,,
2017-04-30T22:06:51.000399,Liberal Democrat,,2938886,70.0,,,,,,11.87,,,,,
2017-04-30T22:06:51.000399,UKIP,,3614201,55.0,,,,,,11.87,,,,,
2017-04-30T22:06:51.000399,Green,,2938887,90.0,,,,,,11.87,,,,,
2017-05-01T10:06:54.752459,Labour,,1111884,12.0,10.0,,,,,11.87,11.87,,,,
2017-05-01T10:06:54.752459,Plaid Cymru,,1111890,30.0,,,,,,11.87,,,,,
2017-05-01T10:06:54.752459,Conservative,,1111885,1.02,,,,,,474.6,,,,,
2017-05-01T10:06:54.752459,Liberal Democrat,,2938886,70.0,,,,,,11.87,,,,,
2017-05-01T10:06:54.752459,UKIP,,3614201,55.0,,,,,,11.87,,,,,
2017-05-01T10:06:54.752459,Green,,2938887,90.0,,,,,,11.87,,,,,
2017-05-01T22:06:58.904290,Labour,,1111884,12.0,10.0,,,,,11.82,11.82,,,,
2017-05-01T22:06:58.904290,Plaid Cymru,,1111890,30.0,,,,,,11.82,,,,,
2017-05-01T22:06:58.904290,Conservative,,1111885,1.02,,,,,,472.92,,,,,
2017-05-01T22:06:58.904290,Liberal Democrat,,2938886,70.0,,,,,,11.82,,,,,
2017-05-01T22:06:58.904290,UKIP,,3614201,55.0,,,,,,11.82,,,,,
2017-05-01T22:06:58.904290,Green,,2938887,90.0,,,,,,11.82,,,,,
2017-05-02T10:06:50.540447,Labour,,1111884,12.0,10.0,,,,,11.82,11.82,,,,
2017-05-02T10:06:50.540447,Plaid Cymru,,1111890,30.0,,,,,,11.82,,,,,
2017-05-02T10:06:50.540447,Conservative,,1111885,1.02,,,,,,472.84,,,,,
2017-05-02T10:06:50.540447,Liberal Democrat,,2938886,70.0,,,,,,11.82,,,,,
2017-05-02T10:06:50.540447,UKIP,,3614201,55.0,,,,,,11.82,,,,,
2017-05-02T10:06:50.540447,Green,,2938887,90.0,,,,,,11.82,,,,,
2017-05-02T22:06:51.143449,Labour,,1111884,12.0,10.0,,,,,11.84,11.84,,,,
2017-05-02T22:06:51.143449,Plaid Cymru,,1111890,30.0,,,,,,11.84,,,,,
2017-05-02T22:06:51.143449,Conservative,,1111885,1.02,,,,,,473.52,,,,,
2017-05-02T22:06:51.143449,Liberal Democrat,,2938886,70.0,,,,,,11.84,,,,,
2017-05-02T22:06:51.143449,UKIP,,3614201,55.0,,,,,,11.84,,,,,
2017-05-02T22:06:51.143449,Green,,2938887,90.0,,,,,,11.84,,,,,
2017-05-03T10:06:55.535677,Labour,,1111884,12.0,10.0,,,,,11.84,11.84,,,,
2017-05-03T10:06:55.535677,Plaid Cymru,,1111890,30.0,,,,,,11.84,,,,,
2017-05-03T10:06:55.535677,Conservative,,1111885,1.02,,,,,,473.44,,,,,
2017-05-03T10:06:55.535677,Liberal Democrat,,2938886,70.0,,,,,,11.84,,,,,
2017-05-03T10:06:55.535677,UKIP,,3614201,55.0,,,,,,11.84,,,,,
2017-05-03T10:06:55.535677,Green,,2938887,90.0,,,,,,11.84,,,,,
2017-05-03T22:07:14.480326,Labour,,1111884,12.0,10.0,,,,,11.82,11.82,,,,
2017-05-03T22:07:14.480326,Plaid Cymru,,1111890,30.0,,,,,,11.82,,,,,
2017-05-03T22:07:14.480326,Conservative,,1111885,1.02,,,,,,472.88,,,,,
2017-05-03T22:07:14.480326,Liberal Democrat,,2938886,70.0,,,,,,11.82,,,,,
2017-05-03T22:07:14.480326,UKIP,,3614201,55.0,,,,,,11.82,,,,,
2017-05-03T22:07:14.480326,Green,,2938887,90.0,,,,,,11.82,,,,,
2017-05-04T10:06:59.111906,Labour,,1111884,12.0,10.0,,,,,11.8,11.8,,,,
2017-05-04T10:06:59.111906,Plaid Cymru,,1111890,30.0,,,,,,11.8,,,,,
2017-05-04T10:06:59.111906,Conservative,,1111885,1.02,,,,,,471.92,,,,,
2017-05-04T10:06:59.111906,Liberal Democrat,,2938886,70.0,,,,,,11.8,,,,,
2017-05-04T10:06:59.111906,UKIP,,3614201,55.0,,,,,,11.8,,,,,
2017-05-04T10:06:59.111906,Green,,2938887,90.0,,,,,,11.8,,,,,
2017-05-04T22:07:29.509633,Labour,,1111884,,,,,,,,,,,,
2017-05-04T22:07:29.509633,Plaid Cymru,,1111890,,,,,,,,,,,,
2017-05-04T22:07:29.509633,Conservative,,1111885,,,,,,,,,,,,
2017-05-04T22:07:29.509633,Liberal Democrat,,2938886,,,,,,,,,,,,
2017-05-04T22:07:29.509633,UKIP,,3614201,,,,,,,,,,,,
2017-05-04T22:07:29.509633,Green,,2938887,,,,,,,,,,,,
2017-05-05T10:07:02.688616,Labour,,1111884,12.0,10.0,,,,,11.8,11.8,,,,
2017-05-05T10:07:02.688616,Plaid Cymru,,1111890,30.0,,,,,,11.8,,,,,
2017-05-05T10:07:02.688616,Conservative,,1111885,1.02,,,,,,472.08,,,,,
2017-05-05T10:07:02.688616,Liberal Democrat,,2938886,70.0,,,,,,11.8,,,,,
2017-05-05T10:07:02.688616,UKIP,,3614201,55.0,,,,,,11.8,,,,,
2017-05-05T10:07:02.688616,Green,,2938887,90.0,,,,,,11.8,,,,,
2017-05-05T22:06:59.064841,Labour,,1111884,12.0,10.0,,,,,11.8,11.8,,,,
2017-05-05T22:06:59.064841,Plaid Cymru,,1111890,30.0,,,,,,11.8,,,,,
2017-05-05T22:06:59.064841,Conservative,,1111885,1.02,,,,,,472.16,,,,,
2017-05-05T22:06:59.064841,Liberal Democrat,,2938886,70.0,,,,,,11.8,,,,,
2017-05-05T22:06:59.064841,UKIP,,3614201,55.0,,,,,,11.8,,,,,
2017-05-05T22:06:59.064841,Green,,2938887,90.0,,,,,,11.8,,,,,
2017-05-06T10:06:58.905077,Labour,,1111884,12.0,10.0,,,,,11.8,11.8,,,,
2017-05-06T10:06:58.905077,Plaid Cymru,,1111890,30.0,,,,,,11.8,,,,,
2017-05-06T10:06:58.905077,Conservative,,1111885,1.02,,,,,,472.16,,,,,
2017-05-06T10:06:58.905077,Liberal Democrat,,2938886,70.0,,,,,,11.8,,,,,
2017-05-06T10:06:58.905077,UKIP,,3614201,55.0,,,,,,11.8,,,,,
2017-05-06T10:06:58.905077,Green,,2938887,90.0,,,,,,11.8,,,,,
2017-05-06T22:07:04.524344,Labour,,1111884,12.0,10.0,,,,,11.8,11.8,,,,
2017-05-06T22:07:04.524344,Plaid Cymru,,1111890,30.0,,,,,,11.8,,,,,
2017-05-06T22:07:04.524344,Conservative,,1111885,1.02,,,,,,472.16,,,,,
2017-05-06T22:07:04.524344,Liberal Democrat,,2938886,70.0,,,,,,11.8,,,,,
2017-05-06T22:07:04.524344,UKIP,,3614201,55.0,,,,,,11.8,,,,,
2017-05-06T22:07:04.524344,Green,,2938887,90.0,,,,,,11.8,,,,,
