date,title,odds,identifier,available_to_back_0,available_to_back_1,available_to_back_2,available_to_lay_0,available_to_lay_1,available_to_lay_2,available_to_back_0_size,available_to_back_1_size,available_to_back_2_size,available_to_lay_0_size,available_to_lay_1_size,available_to_lay_2_size
2017-01-07T00:42:55.266965,Jan 2017 - Mar 2017,,10064887,2.0,,,,,,23.32,,,,,
2017-01-07T00:42:55.266965,Apl 2017 - Jun 2017,2.0,10064888,2.0,,,990.0,,,11.66,,,4.687319999999999,,
2017-01-07T00:42:55.266965,Jul 2017 - Sept 2017,,10064889,2.0,,,,,,23.32,,,,,
2017-01-07T00:42:55.266965,Oct 2017 - Dec 2017,,10064890,2.0,,,,,,23.32,,,,,
2017-01-07T00:42:55.266965,Jan 2018 - Mar 2018,,10064905,2.0,,,,,,23.32,,,,,
2017-01-07T00:42:55.266965,Apl 2018 - Jun 2018,,10064906,,,,,,,,,,,,
2017-01-07T00:42:55.266965,Jul 2018 - Sep 2018,,10064907,,,,,,,,,,,,
2017-01-07T00:42:55.266965,Oct 2018 - Dec 2018,,10064908,,,,,,,,,,,,
2017-01-07T00:42:55.266965,Jan 2019 - Mar 2019,,10064909,,,,,,,,,,,,
2017-01-07T00:42:55.266965,Apl 2019 - Jun 2019,,10064910,,,,,,,,,,,,
2017-01-07T00:42:55.266965,Jul 2019 - Sep 2019,,10064911,,,,,,,,,,,,
2017-01-07T00:42:55.266965,Oct 2019 - Dec 2019,,10064912,,,,,,,,,,,,
2017-01-07T00:42:55.266965,Jan 2020 - Mar 2020,,10064913,,,,,,,,,,,,
2017-01-07T00:42:55.266965,Apl 2020 - Jun 2020,,10064914,2.2,,,,,,23.32,,,,,
2017-01-07T00:42:55.266965,July 2020 or Later,3.0,10064915,2.0,1.4,,,,,116.6,26.817999999999998,,,,
2017-01-07T19:23:07.632005,Jan 2017 - Mar 2017,,10064887,,,,,,,,,,,,
2017-01-07T19:23:07.632005,Apl 2017 - Jun 2017,2.0,10064888,2.0,,,990.0,,,11.66,,,4.687319999999999,,
2017-01-07T19:23:07.632005,Jul 2017 - Sept 2017,,10064889,2.0,,,,,,23.32,,,,,
2017-01-07T19:23:07.632005,Oct 2017 - Dec 2017,,10064890,2.0,,,,,,23.32,,,,,
2017-01-07T19:23:07.632005,Jan 2018 - Mar 2018,,10064905,2.0,,,,,,23.32,,,,,
2017-01-07T19:23:07.632005,Apl 2018 - Jun 2018,,10064906,,,,,,,,,,,,
2017-01-07T19:23:07.632005,Jul 2018 - Sep 2018,,10064907,,,,,,,,,,,,
2017-01-07T19:23:07.632005,Oct 2018 - Dec 2018,,10064908,,,,,,,,,,,,
2017-01-07T19:23:07.632005,Jan 2019 - Mar 2019,,10064909,,,,,,,,,,,,
2017-01-07T19:23:07.632005,Apl 2019 - Jun 2019,,10064910,,,,,,,,,,,,
2017-01-07T19:23:07.632005,Jul 2019 - Sep 2019,,10064911,,,,,,,,,,,,
2017-01-07T19:23:07.632005,Oct 2019 - Dec 2019,,10064912,,,,,,,,,,,,
2017-01-07T19:23:07.632005,Jan 2020 - Mar 2020,,10064913,,,,,,,,,,,,
2017-01-07T19:23:07.632005,Apl 2020 - Jun 2020,,10064914,2.2,,,,,,23.32,,,,,
2017-01-07T19:23:07.632005,July 2020 or Later,3.0,10064915,2.0,1.4,,,,,116.6,26.817999999999998,,,,
2017-01-07T23:03:11.635659,Jan 2017 - Mar 2017,,10064887,,,,,,,,,,,,
2017-01-07T23:03:11.635659,Apl 2017 - Jun 2017,2.0,10064888,2.0,,,990.0,,,11.66,,,4.687319999999999,,
2017-01-07T23:03:11.635659,Jul 2017 - Sept 2017,,10064889,2.0,,,,,,23.32,,,,,
2017-01-07T23:03:11.635659,Oct 2017 - Dec 2017,,10064890,2.0,,,,,,23.32,,,,,
2017-01-07T23:03:11.635659,Jan 2018 - Mar 2018,,10064905,2.0,,,,,,23.32,,,,,
2017-01-07T23:03:11.635659,Apl 2018 - Jun 2018,,10064906,,,,,,,,,,,,
2017-01-07T23:03:11.635659,Jul 2018 - Sep 2018,,10064907,,,,,,,,,,,,
2017-01-07T23:03:11.635659,Oct 2018 - Dec 2018,,10064908,,,,,,,,,,,,
2017-01-07T23:03:11.635659,Jan 2019 - Mar 2019,,10064909,,,,,,,,,,,,
2017-01-07T23:03:11.635659,Apl 2019 - Jun 2019,,10064910,,,,,,,,,,,,
2017-01-07T23:03:11.635659,Jul 2019 - Sep 2019,,10064911,,,,,,,,,,,,
2017-01-07T23:03:11.635659,Oct 2019 - Dec 2019,,10064912,,,,,,,,,,,,
2017-01-07T23:03:11.635659,Jan 2020 - Mar 2020,,10064913,,,,,,,,,,,,
2017-01-07T23:03:11.635659,Apl 2020 - Jun 2020,,10064914,2.2,,,,,,23.32,,,,,
2017-01-07T23:03:11.635659,July 2020 or Later,3.0,10064915,2.0,1.4,,,,,116.6,26.817999999999998,,,,
2017-01-08T11:03:11.136945,Jan 2017 - Mar 2017,,10064887,,,,,,,,,,,,
2017-01-08T11:03:11.136945,Apl 2017 - Jun 2017,2.0,10064888,2.0,,,990.0,,,11.66,,,4.687319999999999,,
2017-01-08T11:03:11.136945,Jul 2017 - Sept 2017,,10064889,2.0,,,,,,23.32,,,,,
2017-01-08T11:03:11.136945,Oct 2017 - Dec 2017,,10064890,2.0,,,,,,23.32,,,,,
2017-01-08T11:03:11.136945,Jan 2018 - Mar 2018,,10064905,2.0,,,,,,23.32,,,,,
2017-01-08T11:03:11.136945,Apl 2018 - Jun 2018,,10064906,,,,,,,,,,,,
2017-01-08T11:03:11.136945,Jul 2018 - Sep 2018,,10064907,,,,,,,,,,,,
2017-01-08T11:03:11.136945,Oct 2018 - Dec 2018,,10064908,,,,,,,,,,,,
2017-01-08T11:03:11.136945,Jan 2019 - Mar 2019,,10064909,,,,,,,,,,,,
2017-01-08T11:03:11.136945,Apl 2019 - Jun 2019,,10064910,,,,,,,,,,,,
2017-01-08T11:03:11.136945,Jul 2019 - Sep 2019,,10064911,,,,,,,,,,,,
2017-01-08T11:03:11.136945,Oct 2019 - Dec 2019,,10064912,,,,,,,,,,,,
2017-01-08T11:03:11.136945,Jan 2020 - Mar 2020,,10064913,,,,,,,,,,,,
2017-01-08T11:03:11.136945,Apl 2020 - Jun 2020,,10064914,2.2,,,,,,23.32,,,,,
2017-01-08T11:03:11.136945,July 2020 or Later,3.0,10064915,2.0,1.4,,,,,116.6,26.817999999999998,,,,
2017-01-08T23:03:10.554528,Jan 2017 - Mar 2017,,10064887,,,,,,,,,,,,
2017-01-08T23:03:10.554528,Apl 2017 - Jun 2017,2.0,10064888,2.0,,,990.0,,,11.636,,,4.677671999999999,,
2017-01-08T23:03:10.554528,Jul 2017 - Sept 2017,,10064889,2.0,,,,,,23.272,,,,,
2017-01-08T23:03:10.554528,Oct 2017 - Dec 2017,,10064890,2.0,,,,,,23.272,,,,,
2017-01-08T23:03:10.554528,Jan 2018 - Mar 2018,,10064905,2.0,,,,,,23.272,,,,,
2017-01-08T23:03:10.554528,Apl 2018 - Jun 2018,,10064906,,,,,,,,,,,,
2017-01-08T23:03:10.554528,Jul 2018 - Sep 2018,,10064907,,,,,,,,,,,,
2017-01-08T23:03:10.554528,Oct 2018 - Dec 2018,,10064908,,,,,,,,,,,,
2017-01-08T23:03:10.554528,Jan 2019 - Mar 2019,,10064909,,,,,,,,,,,,
2017-01-08T23:03:10.554528,Apl 2019 - Jun 2019,,10064910,,,,,,,,,,,,
2017-01-08T23:03:10.554528,Jul 2019 - Sep 2019,,10064911,,,,,,,,,,,,
2017-01-08T23:03:10.554528,Oct 2019 - Dec 2019,,10064912,,,,,,,,,,,,
2017-01-08T23:03:10.554528,Jan 2020 - Mar 2020,,10064913,,,,,,,,,,,,
2017-01-08T23:03:10.554528,Apl 2020 - Jun 2020,,10064914,2.2,,,,,,23.272,,,,,
2017-01-08T23:03:10.554528,July 2020 or Later,3.0,10064915,2.0,1.4,,,,,116.36,26.7628,,,,
2017-01-09T11:03:10.281226,Jan 2017 - Mar 2017,,10064887,,,,,,,,,,,,
2017-01-09T11:03:10.281226,Apl 2017 - Jun 2017,2.0,10064888,2.0,,,990.0,,,11.559999999999997,,,4.647119999999999,,
2017-01-09T11:03:10.281226,Jul 2017 - Sept 2017,,10064889,2.0,,,,,,23.119999999999994,,,,,
2017-01-09T11:03:10.281226,Oct 2017 - Dec 2017,,10064890,2.0,,,,,,23.119999999999994,,,,,
2017-01-09T11:03:10.281226,Jan 2018 - Mar 2018,,10064905,2.0,,,,,,23.119999999999994,,,,,
2017-01-09T11:03:10.281226,Apl 2018 - Jun 2018,,10064906,,,,,,,,,,,,
2017-01-09T11:03:10.281226,Jul 2018 - Sep 2018,,10064907,,,,,,,,,,,,
2017-01-09T11:03:10.281226,Oct 2018 - Dec 2018,,10064908,,,,,,,,,,,,
2017-01-09T11:03:10.281226,Jan 2019 - Mar 2019,,10064909,,,,,,,,,,,,
2017-01-09T11:03:10.281226,Apl 2019 - Jun 2019,,10064910,,,,,,,,,,,,
2017-01-09T11:03:10.281226,Jul 2019 - Sep 2019,,10064911,,,,,,,,,,,,
2017-01-09T11:03:10.281226,Oct 2019 - Dec 2019,,10064912,,,,,,,,,,,,
2017-01-09T11:03:10.281226,Jan 2020 - Mar 2020,,10064913,,,,,,,,,,,,
2017-01-09T11:03:10.281226,Apl 2020 - Jun 2020,,10064914,2.2,,,,,,23.119999999999994,,,,,
2017-01-09T11:03:10.281226,July 2020 or Later,3.0,10064915,2.0,1.4,,,,,115.6,26.587999999999997,,,,
2017-01-09T23:03:11.793387,Jan 2017 - Mar 2017,,10064887,,,,,,,,,,,,
2017-01-09T23:03:11.793387,Apl 2017 - Jun 2017,2.0,10064888,2.0,,,990.0,,,11.501,,,4.623401999999999,,
2017-01-09T23:03:11.793387,Jul 2017 - Sept 2017,,10064889,2.0,,,,,,23.002,,,,,
2017-01-09T23:03:11.793387,Oct 2017 - Dec 2017,,10064890,2.0,,,,,,23.002,,,,,
2017-01-09T23:03:11.793387,Jan 2018 - Mar 2018,,10064905,2.0,,,,,,23.002,,,,,
2017-01-09T23:03:11.793387,Apl 2018 - Jun 2018,,10064906,,,,,,,,,,,,
2017-01-09T23:03:11.793387,Jul 2018 - Sep 2018,,10064907,,,,,,,,,,,,
2017-01-09T23:03:11.793387,Oct 2018 - Dec 2018,,10064908,,,,,,,,,,,,
2017-01-09T23:03:11.793387,Jan 2019 - Mar 2019,,10064909,,,,,,,,,,,,
2017-01-09T23:03:11.793387,Apl 2019 - Jun 2019,,10064910,,,,,,,,,,,,
2017-01-09T23:03:11.793387,Jul 2019 - Sep 2019,,10064911,,,,,,,,,,,,
2017-01-09T23:03:11.793387,Oct 2019 - Dec 2019,,10064912,,,,,,,,,,,,
2017-01-09T23:03:11.793387,Jan 2020 - Mar 2020,,10064913,,,,,,,,,,,,
2017-01-09T23:03:11.793387,Apl 2020 - Jun 2020,,10064914,2.2,,,,,,23.002,,,,,
2017-01-09T23:03:11.793387,July 2020 or Later,3.0,10064915,2.0,1.4,,,,,115.01,26.452299999999994,,,,
2017-01-10T11:03:11.339005,Jan 2017 - Mar 2017,,10064887,,,,,,,,,,,,
2017-01-10T11:03:11.339005,Apl 2017 - Jun 2017,2.0,10064888,2.0,,,990.0,,,11.475,,,4.61295,,
2017-01-10T11:03:11.339005,Jul 2017 - Sept 2017,,10064889,2.0,,,,,,22.95,,,,,
2017-01-10T11:03:11.339005,Oct 2017 - Dec 2017,,10064890,2.0,,,,,,22.95,,,,,
2017-01-10T11:03:11.339005,Jan 2018 - Mar 2018,,10064905,2.0,,,,,,22.95,,,,,
2017-01-10T11:03:11.339005,Apl 2018 - Jun 2018,,10064906,,,,,,,,,,,,
2017-01-10T11:03:11.339005,Jul 2018 - Sep 2018,,10064907,,,,,,,,,,,,
2017-01-10T11:03:11.339005,Oct 2018 - Dec 2018,,10064908,,,,,,,,,,,,
2017-01-10T11:03:11.339005,Jan 2019 - Mar 2019,,10064909,,,,,,,,,,,,
2017-01-10T11:03:11.339005,Apl 2019 - Jun 2019,,10064910,,,,,,,,,,,,
2017-01-10T11:03:11.339005,Jul 2019 - Sep 2019,,10064911,,,,,,,,,,,,
2017-01-10T11:03:11.339005,Oct 2019 - Dec 2019,,10064912,,,,,,,,,,,,
2017-01-10T11:03:11.339005,Jan 2020 - Mar 2020,,10064913,,,,,,,,,,,,
2017-01-10T11:03:11.339005,Apl 2020 - Jun 2020,,10064914,2.2,,,,,,22.95,,,,,
2017-01-10T11:03:11.339005,July 2020 or Later,3.0,10064915,2.0,1.4,,,,,114.75,26.3925,,,,
2017-01-10T23:03:12.586085,Jan 2017 - Mar 2017,,10064887,,,,,,,,,,,,
2017-01-10T23:03:12.586085,Apl 2017 - Jun 2017,2.0,10064888,2.0,,,990.0,,,11.533,,,4.636265999999999,,
2017-01-10T23:03:12.586085,Jul 2017 - Sept 2017,,10064889,2.0,,,,,,23.066,,,,,
2017-01-10T23:03:12.586085,Oct 2017 - Dec 2017,,10064890,2.0,,,,,,23.066,,,,,
2017-01-10T23:03:12.586085,Jan 2018 - Mar 2018,,10064905,2.0,,,,,,23.066,,,,,
2017-01-10T23:03:12.586085,Apl 2018 - Jun 2018,,10064906,,,,,,,,,,,,
2017-01-10T23:03:12.586085,Jul 2018 - Sep 2018,,10064907,,,,,,,,,,,,
2017-01-10T23:03:12.586085,Oct 2018 - Dec 2018,,10064908,,,,,,,,,,,,
2017-01-10T23:03:12.586085,Jan 2019 - Mar 2019,,10064909,,,,,,,,,,,,
2017-01-10T23:03:12.586085,Apl 2019 - Jun 2019,,10064910,,,,,,,,,,,,
2017-01-10T23:03:12.586085,Jul 2019 - Sep 2019,,10064911,,,,,,,,,,,,
2017-01-10T23:03:12.586085,Oct 2019 - Dec 2019,,10064912,,,,,,,,,,,,
2017-01-10T23:03:12.586085,Jan 2020 - Mar 2020,,10064913,,,,,,,,,,,,
2017-01-10T23:03:12.586085,Apl 2020 - Jun 2020,,10064914,2.2,,,,,,23.066,,,,,
2017-01-10T23:03:12.586085,July 2020 or Later,3.0,10064915,2.0,1.4,,,,,115.33,26.5259,,,,
2017-01-11T11:03:12.265720,Jan 2017 - Mar 2017,,10064887,,,,,,,,,,,,
2017-01-11T11:03:12.265720,Apl 2017 - Jun 2017,2.0,10064888,2.0,,,990.0,,,11.527000000000001,,,4.6338539999999995,,
2017-01-11T11:03:12.265720,Jul 2017 - Sept 2017,,10064889,2.0,,,,,,23.054000000000002,,,,,
2017-01-11T11:03:12.265720,Oct 2017 - Dec 2017,,10064890,2.0,,,,,,23.054000000000002,,,,,
2017-01-11T11:03:12.265720,Jan 2018 - Mar 2018,,10064905,2.0,,,,,,23.054000000000002,,,,,
2017-01-11T11:03:12.265720,Apl 2018 - Jun 2018,,10064906,,,,,,,,,,,,
2017-01-11T11:03:12.265720,Jul 2018 - Sep 2018,,10064907,,,,,,,,,,,,
2017-01-11T11:03:12.265720,Oct 2018 - Dec 2018,,10064908,,,,,,,,,,,,
2017-01-11T11:03:12.265720,Jan 2019 - Mar 2019,,10064909,,,,,,,,,,,,
2017-01-11T11:03:12.265720,Apl 2019 - Jun 2019,,10064910,,,,,,,,,,,,
2017-01-11T11:03:12.265720,Jul 2019 - Sep 2019,,10064911,,,,,,,,,,,,
2017-01-11T11:03:12.265720,Oct 2019 - Dec 2019,,10064912,,,,,,,,,,,,
2017-01-11T11:03:12.265720,Jan 2020 - Mar 2020,,10064913,,,,,,,,,,,,
2017-01-11T11:03:12.265720,Apl 2020 - Jun 2020,,10064914,2.2,,,,,,23.054000000000002,,,,,
2017-01-11T11:03:12.265720,July 2020 or Later,3.0,10064915,2.0,1.4,,,,,115.27000000000002,26.5121,,,,
2017-01-11T23:03:12.382151,Jan 2017 - Mar 2017,,10064887,,,,,,,,,,,,
2017-01-11T23:03:12.382151,Apl 2017 - Jun 2017,2.0,10064888,2.0,,,990.0,,,11.531,,,4.6354619999999995,,
2017-01-11T23:03:12.382151,Jul 2017 - Sept 2017,,10064889,2.0,,,,,,23.062,,,,,
2017-01-11T23:03:12.382151,Oct 2017 - Dec 2017,,10064890,2.0,,,,,,23.062,,,,,
2017-01-11T23:03:12.382151,Jan 2018 - Mar 2018,,10064905,2.0,,,,,,23.062,,,,,
2017-01-11T23:03:12.382151,Apl 2018 - Jun 2018,,10064906,,,,,,,,,,,,
2017-01-11T23:03:12.382151,Jul 2018 - Sep 2018,,10064907,,,,,,,,,,,,
2017-01-11T23:03:12.382151,Oct 2018 - Dec 2018,,10064908,,,,,,,,,,,,
2017-01-11T23:03:12.382151,Jan 2019 - Mar 2019,,10064909,,,,,,,,,,,,
2017-01-11T23:03:12.382151,Apl 2019 - Jun 2019,,10064910,,,,,,,,,,,,
2017-01-11T23:03:12.382151,Jul 2019 - Sep 2019,,10064911,,,,,,,,,,,,
2017-01-11T23:03:12.382151,Oct 2019 - Dec 2019,,10064912,,,,,,,,,,,,
2017-01-11T23:03:12.382151,Jan 2020 - Mar 2020,,10064913,,,,,,,,,,,,
2017-01-11T23:03:12.382151,Apl 2020 - Jun 2020,,10064914,2.2,,,,,,23.062,,,,,
2017-01-11T23:03:12.382151,July 2020 or Later,3.0,10064915,2.0,1.4,,,,,115.31,26.5213,,,,
2017-01-12T11:03:12.069793,Jan 2017 - Mar 2017,,10064887,,,,,,,,,,,,
2017-01-12T11:03:12.069793,Apl 2017 - Jun 2017,2.0,10064888,2.0,,,990.0,,,11.533,,,4.636265999999999,,
2017-01-12T11:03:12.069793,Jul 2017 - Sept 2017,,10064889,2.0,,,,,,23.066,,,,,
2017-01-12T11:03:12.069793,Oct 2017 - Dec 2017,,10064890,2.0,,,,,,23.066,,,,,
2017-01-12T11:03:12.069793,Jan 2018 - Mar 2018,,10064905,2.0,,,,,,23.066,,,,,
2017-01-12T11:03:12.069793,Apl 2018 - Jun 2018,,10064906,,,,,,,,,,,,
2017-01-12T11:03:12.069793,Jul 2018 - Sep 2018,,10064907,,,,,,,,,,,,
2017-01-12T11:03:12.069793,Oct 2018 - Dec 2018,,10064908,,,,,,,,,,,,
2017-01-12T11:03:12.069793,Jan 2019 - Mar 2019,,10064909,,,,,,,,,,,,
2017-01-12T11:03:12.069793,Apl 2019 - Jun 2019,,10064910,,,,,,,,,,,,
