date,date_bet,bet_delay,bsp_reconciled,complete,inplay,number_of_winners,number_of_runners,number_of_active_runners,last_match_time,total_matched,total_available,cross_matching,runners_voidable,version,status
2017-10-29T11:03:43.100787,2017-11-25T08:00:00.000Z,0,False,True,False,1,3,3,2017-10-29T11:02:37.578Z,21.89261493096185,739.2939106014509,False,False,1872590193,OPEN
2017-10-29T23:03:38.283211,2017-11-25T08:00:00.000Z,0,False,True,False,1,3,3,2017-10-29T11:04:40.067Z,22.266053337998223,19.841056506749254,False,False,1872590193,OPEN
2017-10-30T11:03:37.401497,2017-11-25T08:00:00.000Z,0,False,True,False,1,3,3,2017-10-29T11:04:40.067Z,22.233555759038893,19.796358968374374,False,False,1872590193,OPEN
2017-10-30T23:03:38.668054,2017-11-25T08:00:00.000Z,0,False,True,False,1,3,3,2017-10-30T23:02:59.857Z,22.246590841915403,13.19718391807762,False,False,1872590193,OPEN
2017-10-31T11:03:38.014719,2017-11-25T08:00:00.000Z,0,False,True,False,1,3,3,2017-10-29T11:04:40.067Z,22.256434158990903,19.789791533592705,False,False,1872590193,OPEN
2017-10-31T23:03:41.374878,2017-11-25T08:00:00.000Z,0,False,True,False,1,3,3,2017-10-29T11:04:40.067Z,22.226639071590718,19.717595527635297,False,False,1872590193,OPEN
2017-11-01T11:03:40.548153,2017-11-25T08:00:00.000Z,0,False,True,False,1,3,3,2017-10-29T11:04:40.067Z,22.279618647402586,19.798994974874372,False,False,1872590193,OPEN
2017-11-01T23:03:46.857518,2017-11-25T08:00:00.000Z,0,False,True,False,1,3,3,2017-10-29T11:04:40.067Z,22.288008713082217,13.213975317225797,False,False,1872590193,OPEN
2017-11-02T11:03:37.789560,2017-11-25T08:00:00.000Z,0,False,True,False,1,3,3,2017-10-29T11:04:40.067Z,22.25273140419884,79.94592549476135,False,False,1872590193,OPEN
2017-11-02T23:03:43.702230,2017-11-25T08:00:00.000Z,0,False,True,False,1,3,3,2017-11-02T23:01:51.152Z,154.5493040056717,80.05902162353775,False,False,1872590193,OPEN
2017-11-03T11:03:45.004866,2017-11-25T08:00:00.000Z,0,False,True,False,1,3,3,2017-11-02T23:01:51.152Z,153.87147815591874,79.67721110393803,False,False,1872590193,OPEN
