date,title,odds,identifier,available_to_back_0,available_to_back_1,available_to_back_2,available_to_lay_0,available_to_lay_1,available_to_lay_2,available_to_back_0_size,available_to_back_1_size,available_to_back_2_size,available_to_lay_0_size,available_to_lay_1_size,available_to_lay_2_size
2017-04-21T22:04:28.742933,Labour,,1111884,,,,,,,,,,,,
2017-04-21T22:04:28.742933,Conservative,,1111885,,,,,,,,,,,,
2017-04-21T22:04:28.742933,Liberal Democrat,,2938886,,,,,,,,,,,,
2017-04-21T22:04:28.742933,UKIP,,3614201,,,,,,,,,,,,
2017-04-21T22:04:28.742933,Green,,2938887,,,,,,,,,,,,
2017-04-22T10:04:25.763381,Labour,,1111884,,,,,,,,,,,,
2017-04-22T10:04:25.763381,Conservative,,1111885,,,,,,,,,,,,
2017-04-22T10:04:25.763381,Liberal Democrat,,2938886,,,,,,,,,,,,
2017-04-22T10:04:25.763381,UKIP,,3614201,,,,,,,,,,,,
2017-04-22T10:04:25.763381,Green,,2938887,,,,,,,,,,,,
2017-04-22T22:04:18.772664,Labour,,1111884,,,,,,,,,,,,
2017-04-22T22:04:18.772664,Conservative,,1111885,,,,,,,,,,,,
2017-04-22T22:04:18.772664,Liberal Democrat,,2938886,,,,,,,,,,,,
2017-04-22T22:04:18.772664,UKIP,,3614201,,,,,,,,,,,,
2017-04-22T22:04:18.772664,Green,,2938887,,,,,,,,,,,,
2017-04-23T10:04:18.577889,Labour,,1111884,,,,,,,,,,,,
2017-04-23T10:04:18.577889,Conservative,,1111885,,,,,,,,,,,,
2017-04-23T10:04:18.577889,Liberal Democrat,,2938886,,,,,,,,,,,,
2017-04-23T10:04:18.577889,UKIP,,3614201,,,,,,,,,,,,
2017-04-23T10:04:18.577889,Green,,2938887,,,,,,,,,,,,
2017-04-23T22:04:31.958040,Labour,,1111884,,,,,,,,,,,,
2017-04-23T22:04:31.958040,Conservative,,1111885,,,,,,,,,,,,
2017-04-23T22:04:31.958040,Liberal Democrat,,2938886,,,,,,,,,,,,
2017-04-23T22:04:31.958040,UKIP,,3614201,,,,,,,,,,,,
2017-04-23T22:04:31.958040,Green,,2938887,,,,,,,,,,,,
2017-04-24T10:04:28.121500,Labour,,1111884,,,,,,,,,,,,
2017-04-24T10:04:28.121500,Conservative,,1111885,,,,,,,,,,,,
2017-04-24T10:04:28.121500,Liberal Democrat,,2938886,,,,,,,,,,,,
2017-04-24T10:04:28.121500,UKIP,,3614201,,,,,,,,,,,,
2017-04-24T10:04:28.121500,Green,,2938887,,,,,,,,,,,,
2017-04-24T22:04:27.842293,Labour,,1111884,,,,,,,,,,,,
2017-04-24T22:04:27.842293,Conservative,,1111885,,,,,,,,,,,,
2017-04-24T22:04:27.842293,Liberal Democrat,,2938886,,,,,,,,,,,,
2017-04-24T22:04:27.842293,UKIP,,3614201,,,,,,,,,,,,
2017-04-24T22:04:27.842293,Green,,2938887,,,,,,,,,,,,
2017-04-25T10:04:29.132159,Labour,,1111884,,,,,,,,,,,,
2017-04-25T10:04:29.132159,Conservative,,1111885,,,,,,,,,,,,
2017-04-25T10:04:29.132159,Liberal Democrat,,2938886,,,,,,,,,,,,
2017-04-25T10:04:29.132159,UKIP,,3614201,,,,,,,,,,,,
2017-04-25T10:04:29.132159,Green,,2938887,,,,,,,,,,,,
2017-04-25T22:04:26.021056,Labour,,1111884,,,,,,,,,,,,
2017-04-25T22:04:26.021056,Conservative,,1111885,,,,3.2,,,,,,117.45,,
2017-04-25T22:04:26.021056,Liberal Democrat,,2938886,,,,,,,,,,,,
2017-04-25T22:04:26.021056,UKIP,,3614201,,,,,,,,,,,,
2017-04-25T22:04:26.021056,Green,,2938887,,,,,,,,,,,,
2017-04-26T10:04:28.439963,Labour,,1111884,,,,,,,,,,,,
2017-04-26T10:04:28.439963,Conservative,,1111885,,,,3.15,3.2,,,,,58.84,117.68,
2017-04-26T10:04:28.439963,Liberal Democrat,,2938886,,,,,,,,,,,,
2017-04-26T10:04:28.439963,UKIP,,3614201,,,,,,,,,,,,
2017-04-26T10:04:28.439963,Green,,2938887,,,,,,,,,,,,
2017-04-26T22:04:27.156785,Labour,,1111884,,,,,,,,,,,,
2017-04-26T22:04:27.156785,Conservative,,1111885,,,,3.15,3.2,,,,,58.89,117.78,
2017-04-26T22:04:27.156785,Liberal Democrat,,2938886,,,,,,,,,,,,
2017-04-26T22:04:27.156785,UKIP,,3614201,,,,,,,,,,,,
2017-04-26T22:04:27.156785,Green,,2938887,,,,,,,,,,,,
2017-04-27T10:03:47.970068,Labour,,1111884,,,,,,,,,,,,
2017-04-27T10:03:47.970068,Conservative,,1111885,,,,3.15,3.2,,,,,59.21,118.41,
2017-04-27T10:03:47.970068,Liberal Democrat,,2938886,,,,,,,,,,,,
2017-04-27T10:03:47.970068,UKIP,,3614201,,,,,,,,,,,,
2017-04-27T10:03:47.970068,Green,,2938887,,,,,,,,,,,,
2017-04-27T22:03:51.628544,Labour,,1111884,,,,,,,,,,,,
2017-04-27T22:03:51.628544,Conservative,,1111885,,,,3.15,3.2,,,,,59.34,118.68,
2017-04-27T22:03:51.628544,Liberal Democrat,,2938886,,,,,,,,,,,,
2017-04-27T22:03:51.628544,UKIP,,3614201,,,,,,,,,,,,
2017-04-27T22:03:51.628544,Green,,2938887,,,,,,,,,,,,
2017-04-28T10:03:53.055772,Labour,,1111884,,,,,,,,,,,,
2017-04-28T10:03:53.055772,Conservative,,1111885,,,,3.15,3.2,,,,,59.15,118.29,
2017-04-28T10:03:53.055772,Liberal Democrat,,2938886,,,,,,,,,,,,
2017-04-28T10:03:53.055772,UKIP,,3614201,,,,,,,,,,,,
2017-04-28T10:03:53.055772,Green,,2938887,,,,,,,,,,,,
2017-04-28T22:03:50.431173,Labour,,1111884,,,,,,,,,,,,
2017-04-28T22:03:50.431173,Conservative,,1111885,,,,3.15,3.2,,,,,59.41,118.83,
2017-04-28T22:03:50.431173,Liberal Democrat,,2938886,,,,,,,,,,,,
2017-04-28T22:03:50.431173,UKIP,,3614201,,,,,,,,,,,,
2017-04-28T22:03:50.431173,Green,,2938887,,,,,,,,,,,,
2017-04-29T10:03:56.944009,Labour,,1111884,,,,,,,,,,,,
2017-04-29T10:03:56.944009,Conservative,,1111885,,,,3.2,,,,,,118.83,,
2017-04-29T10:03:56.944009,Liberal Democrat,,2938886,,,,,,,,,,,,
2017-04-29T10:03:56.944009,UKIP,,3614201,,,,,,,,,,,,
2017-04-29T10:03:56.944009,Green,,2938887,,,,,,,,,,,,
2017-04-29T22:03:49.227499,Labour,,1111884,,,,,,,,,,,,
2017-04-29T22:03:49.227499,Conservative,,1111885,,,,3.2,,,,,,118.35,,
2017-04-29T22:03:49.227499,Liberal Democrat,,2938886,,,,,,,,,,,,
2017-04-29T22:03:49.227499,UKIP,,3614201,,,,,,,,,,,,
2017-04-29T22:03:49.227499,Green,,2938887,,,,,,,,,,,,
2017-04-30T10:03:49.117405,Labour,,1111884,,,,,,,,,,,,
2017-04-30T10:03:49.117405,Conservative,,1111885,,,,3.2,,,,,,118.88,,
2017-04-30T10:03:49.117405,Liberal Democrat,,2938886,,,,,,,,,,,,
2017-04-30T10:03:49.117405,UKIP,,3614201,,,,,,,,,,,,
2017-04-30T10:03:49.117405,Green,,2938887,,,,,,,,,,,,
2017-04-30T22:03:48.564214,Labour,,1111884,,,,,,,,,,,,
2017-04-30T22:03:48.564214,Conservative,,1111885,,,,3.2,,,,,,118.73,,
2017-04-30T22:03:48.564214,Liberal Democrat,,2938886,,,,,,,,,,,,
2017-04-30T22:03:48.564214,UKIP,,3614201,,,,,,,,,,,,
2017-04-30T22:03:48.564214,Green,,2938887,,,,,,,,,,,,
2017-05-01T10:03:50.123766,Labour,,1111884,1.4,,,5.0,,,47.46,,,23.73,,
2017-05-01T10:03:50.123766,Conservative,,1111885,1.4,,,3.1,3.2,,47.46,,,23.73,118.65,
2017-05-01T10:03:50.123766,Liberal Democrat,,2938886,3.0,,,,,,23.73,,,,,
2017-05-01T10:03:50.123766,UKIP,,3614201,3.0,,,,,,23.73,,,,,
2017-05-01T10:03:50.123766,Green,,2938887,3.0,,,,,,23.73,,,,,
2017-05-01T22:03:50.016578,Labour,,1111884,1.4,,,5.0,,,47.29,,,23.65,,
2017-05-01T22:03:50.016578,Conservative,,1111885,1.4,,,3.1,3.2,,47.29,,,23.65,118.23,
2017-05-01T22:03:50.016578,Liberal Democrat,,2938886,3.0,,,,,,23.65,,,,,
2017-05-01T22:03:50.016578,UKIP,,3614201,3.0,,,,,,23.65,,,,,
2017-05-01T22:03:50.016578,Green,,2938887,3.0,,,,,,23.65,,,,,
2017-05-02T10:03:48.478963,Labour,,1111884,1.4,,,5.0,,,47.28,,,23.64,,
2017-05-02T10:03:48.478963,Conservative,,1111885,1.4,,,3.1,3.2,,47.28,,,23.64,118.21,
2017-05-02T10:03:48.478963,Liberal Democrat,,2938886,3.0,,,,,,23.64,,,,,
2017-05-02T10:03:48.478963,UKIP,,3614201,3.0,,,,,,23.64,,,,,
2017-05-02T10:03:48.478963,Green,,2938887,3.0,,,,,,23.64,,,,,
2017-05-02T22:03:48.902036,Labour,,1111884,1.5,1.4,,5.0,,,59.19,47.35,,23.68,,
2017-05-02T22:03:48.902036,Conservative,,1111885,1.5,1.4,,3.1,3.2,,59.19,47.35,,23.68,118.38,
2017-05-02T22:03:48.902036,Liberal Democrat,,2938886,3.0,,,,,,23.68,,,,,
2017-05-02T22:03:48.902036,UKIP,,3614201,3.0,,,,,,23.68,,,,,
2017-05-02T22:03:48.902036,Green,,2938887,3.0,,,,,,23.68,,,,,
2017-05-03T10:03:50.015770,Labour,,1111884,1.5,1.4,,5.0,,,59.18,47.34,,23.67,,
2017-05-03T10:03:50.015770,Conservative,,1111885,1.5,1.4,,3.1,3.2,,59.18,47.34,,23.67,118.36,
2017-05-03T10:03:50.015770,Liberal Democrat,,2938886,3.0,,,,,,23.67,,,,,
2017-05-03T10:03:50.015770,UKIP,,3614201,3.0,,,,,,23.67,,,,,
2017-05-03T10:03:50.015770,Green,,2938887,3.0,,,,,,23.67,,,,,
2017-05-03T22:03:51.626297,Labour,,1111884,1.5,1.4,,5.0,,,59.11,47.29,,23.64,,
2017-05-03T22:03:51.626297,Conservative,,1111885,1.5,1.4,,3.1,3.2,,59.11,47.29,,23.64,118.22,
2017-05-03T22:03:51.626297,Liberal Democrat,,2938886,3.0,,,,,,23.64,,,,,
2017-05-03T22:03:51.626297,UKIP,,3614201,3.0,,,,,,23.64,,,,,
2017-05-03T22:03:51.626297,Green,,2938887,3.0,,,,,,23.64,,,,,
2017-05-04T10:03:49.620275,Labour,,1111884,1.5,1.4,,5.0,,,58.99,47.19,,23.6,,
2017-05-04T10:03:49.620275,Conservative,,1111885,1.5,1.4,,3.1,3.2,,58.99,47.19,,23.6,117.98,
2017-05-04T10:03:49.620275,Liberal Democrat,,2938886,3.0,,,,,,23.6,,,,,
2017-05-04T10:03:49.620275,UKIP,,3614201,3.0,,,,,,23.6,,,,,
2017-05-04T10:03:49.620275,Green,,2938887,3.0,,,,,,23.6,,,,,
2017-05-04T22:03:52.680362,Labour,,1111884,1.5,1.4,,5.0,,,58.84,47.07,,23.54,,
2017-05-04T22:03:52.680362,Conservative,,1111885,1.5,1.4,,3.1,3.2,,58.84,47.07,,23.54,117.68,
2017-05-04T22:03:52.680362,Liberal Democrat,,2938886,3.0,,,,,,23.54,,,,,
2017-05-04T22:03:52.680362,UKIP,,3614201,3.0,,,,,,23.54,,,,,
2017-05-04T22:03:52.680362,Green,,2938887,3.0,,,,,,23.54,,,,,
2017-05-05T10:03:53.784085,Labour,,1111884,1.5,1.4,,5.0,,,59.01,47.21,,23.6,,
2017-05-05T10:03:53.784085,Conservative,,1111885,1.5,1.4,,3.1,3.2,,59.01,47.21,,23.6,118.02,
2017-05-05T10:03:53.784085,Liberal Democrat,,2938886,3.0,,,,,,23.6,,,,,
2017-05-05T10:03:53.784085,UKIP,,3614201,3.0,,,,,,23.6,,,,,
2017-05-05T10:03:53.784085,Green,,2938887,3.0,,,,,,23.6,,,,,
2017-05-05T22:03:53.640050,Labour,,1111884,1.5,1.4,,5.0,,,59.02,47.22,,23.61,,
2017-05-05T22:03:53.640050,Conservative,1.5,1111885,1.5,1.4,,3.1,3.2,,55.48,47.22,,23.61,118.04,
2017-05-05T22:03:53.640050,Liberal Democrat,,2938886,3.0,,,,,,23.61,,,,,
2017-05-05T22:03:53.640050,UKIP,,3614201,3.0,,,,,,23.61,,,,,
2017-05-05T22:03:53.640050,Green,,2938887,3.0,,,,,,23.61,,,,,
2017-05-06T10:03:53.328300,Labour,,1111884,1.5,1.4,,5.0,,,59.02,47.22,,23.61,,
2017-05-06T10:03:53.328300,Conservative,1.5,1111885,1.5,1.4,,3.1,3.2,,55.48,47.22,,23.61,118.04,
2017-05-06T10:03:53.328300,Liberal Democrat,,2938886,3.0,,,,,,23.61,,,,,
2017-05-06T10:03:53.328300,UKIP,,3614201,3.0,,,,,,23.61,,,,,
2017-05-06T10:03:53.328300,Green,,2938887,3.0,,,,,,23.61,,,,,
2017-05-06T22:03:49.776485,Labour,,1111884,1.5,1.4,,5.0,,,59.02,47.22,,23.61,,
2017-05-06T22:03:49.776485,Conservative,1.5,1111885,1.5,1.4,,3.1,3.2,,55.48,47.22,,23.61,118.04,
2017-05-06T22:03:49.776485,Liberal Democrat,,2938886,3.0,,,,,,23.61,,,,,
2017-05-06T22:03:49.776485,UKIP,,3614201,3.0,,,,,,23.61,,,,,
2017-05-06T22:03:49.776485,Green,,2938887,3.0,,,,,,23.61,,,,,
2017-05-07T10:03:49.908558,Labour,,1111884,1.5,1.4,,5.0,,,59.02,47.22,,23.61,,
2017-05-07T10:03:49.908558,Conservative,1.5,1111885,1.5,1.4,,3.05,3.1,,55.48,47.22,,29.51,23.61,
2017-05-07T10:03:49.908558,Liberal Democrat,,2938886,3.0,,,,,,23.61,,,,,
2017-05-07T10:03:49.908558,UKIP,,3614201,3.0,,,,,,23.61,,,,,
2017-05-07T10:03:49.908558,Green,,2938887,3.0,,,,,,23.61,,,,,
2017-05-07T22:03:51.313849,Labour,,1111884,1.5,1.4,,5.0,,,58.95,47.16,,23.58,,
2017-05-07T22:03:51.313849,Conservative,1.5,1111885,1.6,1.5,1.4,3.05,3.1,,23.58,55.41,47.16,29.47,23.58,
2017-05-07T22:03:51.313849,Liberal Democrat,,2938886,3.0,,,,,,23.58,,,,,
2017-05-07T22:03:51.313849,UKIP,,3614201,3.0,,,,,,23.58,,,,,
2017-05-07T22:03:51.313849,Green,,2938887,3.0,,,,,,23.58,,,,,
2017-05-08T10:03:45.639582,Labour,,1111884,1.5,1.4,,5.0,,,59.28,47.42,,23.71,,
2017-05-08T10:03:45.639582,Conservative,1.5,1111885,1.6,1.5,1.4,3.05,3.1,,23.71,55.72,47.42,29.64,23.71,
