date,title,odds,identifier,available_to_back_0,available_to_back_1,available_to_back_2,available_to_lay_0,available_to_lay_1,available_to_lay_2,available_to_back_0_size,available_to_back_1_size,available_to_back_2_size,available_to_lay_0_size,available_to_lay_1_size,available_to_lay_2_size
2017-04-21T22:04:36.833551,Conservative,,1111885,,,,,,,,,,,,
2017-04-21T22:04:36.833551,Labour,,1111884,,,,,,,,,,,,
2017-04-21T22:04:36.833551,Liberal Democrat,,2938886,,,,,,,,,,,,
2017-04-21T22:04:36.833551,UKIP,,3614201,,,,,,,,,,,,
2017-04-21T22:04:36.833551,Green,,2938887,,,,,,,,,,,,
2017-04-22T10:04:32.356702,Conservative,,1111885,,,,,,,,,,,,
2017-04-22T10:04:32.356702,Labour,,1111884,,,,,,,,,,,,
2017-04-22T10:04:32.356702,Liberal Democrat,,2938886,,,,,,,,,,,,
2017-04-22T10:04:32.356702,UKIP,,3614201,,,,,,,,,,,,
2017-04-22T10:04:32.356702,Green,,2938887,,,,,,,,,,,,
2017-04-22T22:04:25.373327,Conservative,,1111885,,,,5.0,,,,,,11.94,,
2017-04-22T22:04:25.373327,Labour,,1111884,,,,,,,,,,,,
2017-04-22T22:04:25.373327,Liberal Democrat,,2938886,,,,,,,,,,,,
2017-04-22T22:04:25.373327,UKIP,,3614201,,,,,,,,,,,,
2017-04-22T22:04:25.373327,Green,,2938887,,,,,,,,,,,,
2017-04-23T10:04:30.511619,Conservative,,1111885,,,,5.0,,,,,,11.94,,
2017-04-23T10:04:30.511619,Labour,,1111884,,,,,,,,,,,,
2017-04-23T10:04:30.511619,Liberal Democrat,,2938886,,,,,,,,,,,,
2017-04-23T10:04:30.511619,UKIP,,3614201,,,,,,,,,,,,
2017-04-23T10:04:30.511619,Green,,2938887,,,,,,,,,,,,
2017-04-23T22:04:38.401878,Conservative,,1111885,,,,5.0,,,,,,11.77,,
2017-04-23T22:04:38.401878,Labour,,1111884,,,,,,,,,,,,
2017-04-23T22:04:38.401878,Liberal Democrat,,2938886,,,,,,,,,,,,
2017-04-23T22:04:38.401878,UKIP,,3614201,,,,,,,,,,,,
2017-04-23T22:04:38.401878,Green,,2938887,,,,,,,,,,,,
2017-04-24T10:04:35.184397,Conservative,,1111885,,,,5.0,,,,,,11.8,,
2017-04-24T10:04:35.184397,Labour,,1111884,,,,,,,,,,,,
2017-04-24T10:04:35.184397,Liberal Democrat,,2938886,,,,,,,,,,,,
2017-04-24T10:04:35.184397,UKIP,,3614201,,,,,,,,,,,,
2017-04-24T10:04:35.184397,Green,,2938887,,,,,,,,,,,,
2017-04-24T22:04:34.763332,Conservative,,1111885,,,,5.0,11.0,,,,,11.77,11.77,
2017-04-24T22:04:34.763332,Labour,,1111884,,,,,,,,,,,,
2017-04-24T22:04:34.763332,Liberal Democrat,,2938886,,,,,,,,,,,,
2017-04-24T22:04:34.763332,UKIP,,3614201,,,,,,,,,,,,
2017-04-24T22:04:34.763332,Green,,2938887,,,,,,,,,,,,
2017-04-25T10:04:36.332818,Conservative,,1111885,,,,5.0,11.0,,,,,11.77,11.77,
2017-04-25T10:04:36.332818,Labour,,1111884,,,,,,,,,,,,
2017-04-25T10:04:36.332818,Liberal Democrat,,2938886,,,,,,,,,,,,
2017-04-25T10:04:36.332818,UKIP,,3614201,,,,,,,,,,,,
2017-04-25T10:04:36.332818,Green,,2938887,,,,,,,,,,,,
2017-04-25T22:04:33.290793,Conservative,,1111885,,,,5.0,10.0,,,,,11.75,11.75,
2017-04-25T22:04:33.290793,Labour,,1111884,,,,,,,,,,,,
2017-04-25T22:04:33.290793,Liberal Democrat,,2938886,,,,,,,,,,,,
2017-04-25T22:04:33.290793,UKIP,,3614201,,,,,,,,,,,,
2017-04-25T22:04:33.290793,Green,,2938887,,,,,,,,,,,,
2017-04-26T10:04:35.196473,Conservative,,1111885,,,,5.0,10.0,,,,,11.77,11.77,
2017-04-26T10:04:35.196473,Labour,,1111884,,,,,,,,,,,,
2017-04-26T10:04:35.196473,Liberal Democrat,,2938886,,,,,,,,,,,,
2017-04-26T10:04:35.196473,UKIP,,3614201,,,,,,,,,,,,
2017-04-26T10:04:35.196473,Green,,2938887,,,,,,,,,,,,
2017-04-26T22:04:33.735072,Conservative,,1111885,,,,5.0,,,,,,11.78,,
2017-04-26T22:04:33.735072,Labour,,1111884,,,,,,,,,,,,
2017-04-26T22:04:33.735072,Liberal Democrat,,2938886,,,,,,,,,,,,
2017-04-26T22:04:33.735072,UKIP,,3614201,,,,,,,,,,,,
2017-04-26T22:04:33.735072,Green,,2938887,,,,,,,,,,,,
2017-04-27T10:03:54.477993,Conservative,,1111885,,,,5.0,,,,,,11.84,,
2017-04-27T10:03:54.477993,Labour,,1111884,,,,,,,,,,,,
2017-04-27T10:03:54.477993,Liberal Democrat,,2938886,,,,,,,,,,,,
2017-04-27T10:03:54.477993,UKIP,,3614201,,,,,,,,,,,,
2017-04-27T10:03:54.477993,Green,,2938887,,,,,,,,,,,,
2017-04-27T22:03:58.900841,Conservative,,1111885,,,,5.0,,,,,,11.87,,
2017-04-27T22:03:58.900841,Labour,,1111884,,,,,,,,,,,,
2017-04-27T22:03:58.900841,Liberal Democrat,,2938886,,,,,,,,,,,,
2017-04-27T22:03:58.900841,UKIP,,3614201,,,,,,,,,,,,
2017-04-27T22:03:58.900841,Green,,2938887,,,,,,,,,,,,
2017-04-28T10:03:59.439749,Conservative,,1111885,,,,5.0,,,,,,11.83,,
2017-04-28T10:03:59.439749,Labour,,1111884,,,,,,,,,,,,
2017-04-28T10:03:59.439749,Liberal Democrat,,2938886,,,,,,,,,,,,
2017-04-28T10:03:59.439749,UKIP,,3614201,,,,,,,,,,,,
2017-04-28T10:03:59.439749,Green,,2938887,,,,,,,,,,,,
2017-04-28T22:03:56.885200,Conservative,,1111885,,,,5.0,,,,,,11.88,,
2017-04-28T22:03:56.885200,Labour,,1111884,,,,,,,,,,,,
2017-04-28T22:03:56.885200,Liberal Democrat,,2938886,,,,,,,,,,,,
2017-04-28T22:03:56.885200,UKIP,,3614201,,,,,,,,,,,,
2017-04-28T22:03:56.885200,Green,,2938887,,,,,,,,,,,,
2017-04-29T10:04:03.640162,Conservative,,1111885,,,,5.0,,,,,,11.88,,
2017-04-29T10:04:03.640162,Labour,,1111884,,,,,,,,,,,,
