date,title,odds,identifier,available_to_back_0,available_to_back_1,available_to_back_2,available_to_lay_0,available_to_lay_1,available_to_lay_2,available_to_back_0_size,available_to_back_1_size,available_to_back_2_size,available_to_lay_0_size,available_to_lay_1_size,available_to_lay_2_size
2017-01-04T03:25:45.222762,Norman Lamb,3.5,4615252,1.01,,,,,,25.680500000000002,,,,,
2017-01-04T03:25:45.222762,Tom Brake,10.0,1345095,1.01,,,,,,2.4021999999999997,,,,,
2017-01-04T03:25:45.222762,Vince Cable,,1342095,17.0,,,,,,4.6682999999999995,,,,,
2017-01-04T03:25:45.222762,Danny Alexander,16.5,2595957,1.01,,,,,,2.4221999999999997,,,,,
2017-01-04T03:25:45.222762,John Pugh,,10072071,13.0,,,,,,6.1844,,,,,
2017-01-04T03:25:45.222762,Jeremy Browne,,4615260,13.0,,,,,,6.1844,,,,,
2017-01-04T03:25:45.222762,John Leech,,8894075,13.0,,,,,,6.1844,,,,,
2017-01-04T03:25:45.222762,Nick Clegg,7.6,1342129,1.01,,,,,,12.2722,,,,,
2017-01-04T03:25:45.222762,Greg Mulholland,6.0,10072070,1.01,,,,,,12.2422,,,,,
2017-01-04T03:25:45.222762,Jo Swinson,,5004370,13.0,,,,,,6.1844,,,,,
2017-01-04T03:25:45.222762,Ed Davey,,1342094,13.0,,,,,,6.1844,,,,,
2017-01-04T03:25:45.222762,David Laws,15.0,1342097,13.0,,,,,,5.444399999999999,,,,,
2017-01-04T03:25:45.222762,Willie Rennie,,4615264,13.0,,,,,,6.1844,,,,,
2017-01-04T03:25:45.222762,Kirsty Williams,11.5,4302209,12.0,,,,,,4.3283,,,,,
2017-01-04T03:25:45.222762,Mark Williams,12.0,10072072,13.0,,,,,,6.1844,,,,,
2017-01-04T03:25:45.222762,Alistair Carmichael,7.2,4615259,1.01,,,,,,22.152200000000004,,,,,
2017-01-04T03:25:45.222762,Dan Rogerson,16.0,11502686,1.01,,,,,,22.152200000000004,,,,,
2017-01-04T03:25:45.222762,Sarah Olney,10.0,12050150,1.01,,,,,,22.152200000000004,,,,,
