date,date_bet,bet_delay,bsp_reconciled,complete,inplay,number_of_winners,number_of_runners,number_of_active_runners,last_match_time,total_matched,total_available,cross_matching,runners_voidable,version,status
2017-04-28T22:06:51.476293,2017-06-08T06:00:00.000Z,0,False,False,False,1,6,6,,0.0,546.6179999999999,False,False,1632051158,OPEN
2017-04-29T10:07:04.533268,2017-06-08T06:00:00.000Z,0,False,False,False,1,6,6,,0.0,546.6179999999999,False,False,1632051158,OPEN
2017-04-29T22:06:52.344329,2017-06-08T06:00:00.000Z,0,False,False,False,1,6,6,,0.0,1017.81,False,False,1632051158,OPEN
2017-04-30T10:07:00.764121,2017-06-08T06:00:00.000Z,0,False,False,False,1,6,6,,0.0,1022.368,False,False,1632051158,OPEN
2017-04-30T22:06:52.152858,2017-06-08T06:00:00.000Z,0,False,False,False,1,6,6,,0.0,1021.078,False,False,1632051158,OPEN
2017-05-01T10:06:55.908102,2017-06-08T06:00:00.000Z,0,False,False,False,1,6,6,,0.0,1020.3900000000001,False,False,1632051158,OPEN
2017-05-01T22:07:00.084218,2017-06-08T06:00:00.000Z,0,False,False,False,1,6,6,,0.0,1016.7779999999999,False,False,1632051158,OPEN
2017-05-02T10:06:51.665187,2017-06-08T06:00:00.000Z,0,False,False,False,1,6,6,,0.0,1016.6296419999999,False,False,1632051158,OPEN
2017-05-02T22:06:52.247978,2017-06-08T06:00:00.000Z,0,False,False,False,1,6,6,,0.0,1018.1271899999999,False,False,1632051158,OPEN
2017-05-03T10:06:56.756806,2017-06-08T06:00:00.000Z,0,False,False,False,1,6,6,,0.0,1017.896,False,False,1632051158,OPEN
2017-05-03T22:07:15.792263,2017-06-08T06:00:00.000Z,0,False,False,False,1,6,6,,0.0,1016.6919999999999,False,False,1632051158,OPEN
2017-05-04T10:07:00.300491,2017-06-08T06:00:00.000Z,0,False,False,False,1,6,6,,0.0,1014.6279999999999,False,False,1632051158,OPEN
2017-05-04T22:07:31.704347,2017-06-08T06:01:22.000Z,0,False,False,False,1,6,6,,0.0,0.0,False,False,1639100621,OPEN
2017-05-05T10:07:04.104392,2017-06-08T06:01:22.000Z,0,False,False,False,1,6,6,,0.0,1014.972,False,False,1639100621,OPEN
2017-05-05T22:07:00.323856,2017-06-08T06:01:22.000Z,0,False,False,False,1,6,6,,0.0,1015.1439999999999,False,False,1639100621,OPEN
2017-05-06T10:07:00.072424,2017-06-08T06:01:22.000Z,0,False,False,False,1,6,6,,0.0,1015.1439999999999,False,False,1639100621,OPEN
2017-05-06T22:07:05.759967,2017-06-08T06:01:22.000Z,0,False,False,False,1,6,6,,0.0,1015.1439999999999,False,False,1639100621,OPEN
2017-05-07T10:07:10.775905,2017-06-08T06:01:22.000Z,0,False,False,False,1,6,6,,0.0,1015.1439999999999,False,False,1639100621,OPEN
2017-05-07T22:09:16.524445,2017-06-08T06:01:22.000Z,0,False,False,False,1,6,6,,0.0,1013.854,False,False,1639100621,OPEN
2017-05-08T10:07:01.236080,2017-06-08T06:01:22.000Z,0,False,False,False,1,6,6,,0.0,1019.616,False,False,1639100621,OPEN
2017-05-08T22:07:00.000381,2017-06-08T06:01:22.000Z,0,False,False,False,1,6,6,,0.0,1018.9280000000001,False,False,1639100621,OPEN
2017-05-09T10:07:02.869653,2017-06-08T06:01:22.000Z,0,False,False,False,1,6,6,,0.0,1019.444,False,False,1639100621,OPEN
2017-05-09T22:06:59.465007,2017-06-08T06:01:22.000Z,0,False,False,False,1,6,6,,0.0,1023.056,False,False,1639100621,OPEN
2017-05-10T10:07:16.044654,2017-06-08T06:01:22.000Z,0,False,False,False,1,6,6,,0.0,1024.776,False,False,1639100621,OPEN
2017-05-10T22:07:21.384823,2017-06-08T06:01:22.000Z,0,False,False,False,1,6,6,,0.0,1023.486,False,False,1639100621,OPEN
2017-05-11T10:07:04.884722,2017-06-08T06:01:22.000Z,0,False,False,False,1,6,6,,0.0,1022.4540000000001,False,False,1639100621,OPEN
2017-05-11T22:09:12.192531,2017-06-08T06:01:22.000Z,0,False,False,False,1,6,6,,0.0,1020.4760000000001,False,False,1639100621,OPEN
2017-05-12T10:07:10.608997,2017-06-08T06:01:22.000Z,0,False,False,False,1,6,6,,0.0,1017.0360000000001,False,False,1639100621,OPEN
2017-05-12T22:07:03.816928,2017-06-08T06:01:22.000Z,0,False,False,False,1,6,6,,0.0,1013.854,False,False,1639100621,OPEN
2017-05-13T10:07:09.324572,2017-06-08T06:01:22.000Z,0,False,False,False,1,6,6,,0.0,1013.854,False,False,1639100621,OPEN
2017-05-13T22:07:13.152870,2017-06-08T06:01:22.000Z,0,False,False,False,1,6,6,,0.0,1013.854,False,False,1639100621,OPEN
2017-05-14T10:07:09.096137,2017-06-08T06:01:22.000Z,0,False,False,False,1,6,6,,0.0,1014.112,False,False,1639100621,OPEN
2017-05-14T22:07:02.736988,2017-06-08T06:01:22.000Z,0,False,False,False,1,6,6,2017-05-14T19:45:48.647Z,4.7164,1014.0260000000001,False,False,1639100621,OPEN
2017-05-15T10:07:02.748978,2017-06-08T06:01:22.000Z,0,False,False,False,1,6,6,2017-05-14T19:45:48.647Z,4.7208,1014.972,False,False,1639100621,OPEN
