date,title,odds,identifier,available_to_back_0,available_to_back_1,available_to_back_2,available_to_lay_0,available_to_lay_1,available_to_lay_2,available_to_back_0_size,available_to_back_1_size,available_to_back_2_size,available_to_lay_0_size,available_to_lay_1_size,available_to_lay_2_size
2017-04-28T10:08:12.299534,Labour,,1111884,,,,,,,,,,,,
2017-04-28T10:08:12.299534,Conservative,,1111885,,,,,,,,,,,,
2017-04-28T10:08:12.299534,UKIP,,3614201,,,,,,,,,,,,
2017-04-28T10:08:12.299534,Liberal Democrat,,2938886,,,,,,,,,,,,
2017-04-28T10:08:12.299534,Green,,2938887,,,,,,,,,,,,
2017-04-28T22:08:17.141293,Labour,,1111884,2.04,1.97,,,,,28.55,30.62,,,,
2017-04-28T22:08:17.141293,Conservative,,1111885,1.63,1.58,,,,,47.15,51.22,,,,
2017-04-28T22:08:17.141293,UKIP,,3614201,50.0,,,,,,11.88,,,,,
2017-04-28T22:08:17.141293,Liberal Democrat,,2938886,50.0,,,,,,11.88,,,,,
2017-04-28T22:08:17.141293,Green,,2938887,85.0,,,,,,11.88,,,,,
2017-04-29T10:08:29.402534,Labour,,1111884,2.04,1.97,,,,,28.55,30.62,,,,
2017-04-29T10:08:29.402534,Conservative,,1111885,1.63,1.58,,,,,47.15,51.22,,,,
2017-04-29T10:08:29.402534,UKIP,,3614201,50.0,,,,,,11.88,,,,,
2017-04-29T10:08:29.402534,Liberal Democrat,,2938886,50.0,,,,,,11.88,,,,,
2017-04-29T10:08:29.402534,Green,,2938887,85.0,,,,,,11.88,,,,,
2017-04-29T22:08:13.859625,Labour,,1111884,2.06,1.99,,,,,27.91,29.88,,,,
2017-04-29T22:08:13.859625,Conservative,,1111885,1.64,1.6,,,,,46.23,49.3,,,,
2017-04-29T22:08:13.859625,UKIP,,3614201,55.0,,,,,,11.84,,,,,
2017-04-29T22:08:13.859625,Liberal Democrat,,2938886,55.0,,,,,,11.84,,,,,
2017-04-29T22:08:13.859625,Green,,2938887,90.0,,,,,,11.84,,,,,
2017-04-30T10:08:22.601360,Labour,2.06,1111884,2.06,1.99,,,,,28.03,30.02,,,,
