date,title,odds,identifier,available_to_back_0,available_to_back_1,available_to_back_2,available_to_lay_0,available_to_lay_1,available_to_lay_2,available_to_back_0_size,available_to_back_1_size,available_to_back_2_size,available_to_lay_0_size,available_to_lay_1_size,available_to_lay_2_size
2017-11-24T11:03:50.711252,Liberal,,1342139,,,,,,,,,,,,
2017-11-24T11:03:50.711252,Labor,,2049781,,,,,,,,,,,,
2017-11-24T11:03:50.711252,Any Other Party or Independent,,2365174,,,,,,,,,,,,
2017-11-24T23:03:37.684437,Liberal,,1342139,2.04,1.76,1.33,2.3,,,12.2,25.02,210.57,31.91,,
2017-11-24T23:03:37.684437,Labor,,2049781,1.76,1.1,,1.95,2.3,,41.69,837.92,,12.76,19.14,
2017-11-24T23:03:37.684437,Any Other Party or Independent,,2365174,1.1,,,,,,847.56,,,,,
2017-11-25T11:03:38.358138,Liberal,1.8,1342139,1.78,1.33,,2.24,2.28,2.3,23.58,210.67,,13.51,41.9,31.92
2017-11-25T11:03:38.358138,Labor,2.2,2049781,1.8,1.78,1.76,2.28,8.2,,16.68,53.67,41.71,15.96,4.24,
2017-11-25T11:03:38.358138,Any Other Party or Independent,,2365174,1.78,1.76,,,,,57.57,41.71,,,,
2017-11-25T23:03:40.210754,Liberal,1.8,1342139,1.78,,,2.24,2.28,2.3,23.57,,,16.7,41.9,31.92
2017-11-25T23:03:40.210754,Labor,2.2,2049781,1.8,1.78,1.76,2.28,,,23.79,53.67,41.71,15.96,,
2017-11-25T23:03:40.210754,Any Other Party or Independent,,2365174,1.78,1.76,,,,,61.47,41.71,,,,
2017-11-26T11:03:42.154762,Liberal,1.81,1342139,1.81,1.79,,2.16,2.18,2.3,13.42,7.22,,13.51,41.9,35.11
2017-11-26T11:03:42.154762,Labor,2.22,2049781,1.86,1.84,1.76,2.26,,,32.31,49.65,48.81,14.13,,
2017-11-26T11:03:42.154762,Any Other Party or Independent,,2365174,1.84,1.76,,,,,56.23,45.62,,,,
2017-11-26T23:03:38.088824,Liberal,1.81,1342139,1.8,1.79,,2.18,2.3,3.85,19.06,4.03,,17.52,35.07,6.64
2017-11-26T23:03:38.088824,Labor,2.22,2049781,1.86,1.84,1.76,2.24,4.1,,22.55,15.11,48.76,12.75,4.59,
2017-11-26T23:03:38.088824,Any Other Party or Independent,,2365174,1.81,1.76,,,,,13.38,41.67,,,,
