date,title,odds,identifier,available_to_back_0,available_to_back_1,available_to_back_2,available_to_lay_0,available_to_lay_1,available_to_lay_2,available_to_back_0_size,available_to_back_1_size,available_to_back_2_size,available_to_lay_0_size,available_to_lay_1_size,available_to_lay_2_size
2017-04-21T22:04:21.030568,Conservative,,1111885,,,,,,,,,,,,
2017-04-21T22:04:21.030568,Liberal Democrat,,2938886,,,,,,,,,,,,
2017-04-21T22:04:21.030568,Labour,,1111884,,,,,,,,,,,,
2017-04-21T22:04:21.030568,Green,,2938887,,,,,,,,,,,,
2017-04-21T22:04:21.030568,UKIP,,3614201,,,,,,,,,,,,
2017-04-22T10:04:19.073854,Conservative,,1111885,,,,,,,,,,,,
2017-04-22T10:04:19.073854,Liberal Democrat,,2938886,,,,,,,,,,,,
2017-04-22T10:04:19.073854,Labour,,1111884,,,,,,,,,,,,
2017-04-22T10:04:19.073854,Green,,2938887,,,,,,,,,,,,
2017-04-22T10:04:19.073854,UKIP,,3614201,,,,,,,,,,,,
2017-04-22T22:04:12.302676,Conservative,,1111885,,,,,,,,,,,,
2017-04-22T22:04:12.302676,Liberal Democrat,,2938886,,,,,,,,,,,,
2017-04-22T22:04:12.302676,Labour,,1111884,,,,,,,,,,,,
2017-04-22T22:04:12.302676,Green,,2938887,,,,,,,,,,,,
2017-04-22T22:04:12.302676,UKIP,,3614201,,,,,,,,,,,,
2017-04-23T10:04:11.824989,Conservative,,1111885,,,,,,,,,,,,
2017-04-23T10:04:11.824989,Liberal Democrat,,2938886,,,,,,,,,,,,
2017-04-23T10:04:11.824989,Labour,,1111884,,,,,,,,,,,,
2017-04-23T10:04:11.824989,Green,,2938887,,,,,,,,,,,,
2017-04-23T10:04:11.824989,UKIP,,3614201,,,,,,,,,,,,
2017-04-23T22:04:25.453690,Conservative,,1111885,,,,,,,,,,,,
2017-04-23T22:04:25.453690,Liberal Democrat,,2938886,,,,,,,,,,,,
2017-04-23T22:04:25.453690,Labour,,1111884,,,,,,,,,,,,
2017-04-23T22:04:25.453690,Green,,2938887,,,,,,,,,,,,
2017-04-23T22:04:25.453690,UKIP,,3614201,,,,,,,,,,,,
2017-04-24T10:04:21.737399,Conservative,,1111885,,,,,,,,,,,,
2017-04-24T10:04:21.737399,Liberal Democrat,,2938886,,,,,,,,,,,,
2017-04-24T10:04:21.737399,Labour,,1111884,,,,,,,,,,,,
2017-04-24T10:04:21.737399,Green,,2938887,,,,,,,,,,,,
2017-04-24T10:04:21.737399,UKIP,,3614201,,,,,,,,,,,,
2017-04-24T22:04:20.852755,Conservative,,1111885,,,,,,,,,,,,
2017-04-24T22:04:20.852755,Liberal Democrat,,2938886,,,,,,,,,,,,
2017-04-24T22:04:20.852755,Labour,,1111884,,,,,,,,,,,,
2017-04-24T22:04:20.852755,Green,,2938887,,,,,,,,,,,,
2017-04-24T22:04:20.852755,UKIP,,3614201,,,,,,,,,,,,
2017-04-25T10:04:22.000344,Conservative,,1111885,,,,,,,,,,,,
2017-04-25T10:04:22.000344,Liberal Democrat,,2938886,,,,,,,,,,,,
2017-04-25T10:04:22.000344,Labour,,1111884,,,,,,,,,,,,
2017-04-25T10:04:22.000344,Green,,2938887,,,,,,,,,,,,
2017-04-25T10:04:22.000344,UKIP,,3614201,,,,,,,,,,,,
2017-04-25T22:04:19.511544,Conservative,,1111885,,,,,,,,,,,,
2017-04-25T22:04:19.511544,Liberal Democrat,,2938886,,,,,,,,,,,,
2017-04-25T22:04:19.511544,Labour,,1111884,,,,,,,,,,,,
2017-04-25T22:04:19.511544,Green,,2938887,,,,,,,,,,,,
2017-04-25T22:04:19.511544,UKIP,,3614201,,,,,,,,,,,,
2017-04-26T10:04:21.915384,Conservative,,1111885,,,,,,,,,,,,
2017-04-26T10:04:21.915384,Liberal Democrat,,2938886,,,,,,,,,,,,
2017-04-26T10:04:21.915384,Labour,,1111884,,,,,,,,,,,,
2017-04-26T10:04:21.915384,Green,,2938887,,,,,,,,,,,,
2017-04-26T10:04:21.915384,UKIP,,3614201,,,,,,,,,,,,
