date,title,odds,identifier,available_to_back_0,available_to_back_1,available_to_back_2,available_to_lay_0,available_to_lay_1,available_to_lay_2,available_to_back_0_size,available_to_back_1_size,available_to_back_2_size,available_to_lay_0_size,available_to_lay_1_size,available_to_lay_2_size
2017-01-04T03:29:10.607535,Conservative,1.33,1111885,1.32,1.31,1.3,,,,73.30096709090907,137.0083779312977,116.66007307692306,,,
2017-01-04T03:29:10.607535,Labour,5.0,1111884,5.0,4.8,4.7,,,,17.6415,16.606163,20.494168085106377,,,
2017-01-04T03:29:10.607535,Liberal Democrat,95.0,2938886,46.0,29.0,23.0,,,,25.603696999999997,15.449731490872209,24.140567617037036,,,
2017-01-04T03:29:10.607535,UKIP,25.0,3614201,24.0,21.0,18.5,,,,12.374146000000001,18.699779882529644,30.675449609945943,,,
2017-01-04T03:29:10.607535,Any Other,50.0,1167491,26.0,22.0,17.0,,,,15.323514999999997,13.452189032727272,13.201266142214852,,,
2017-01-04T03:53:18.870674,Conservative,1.33,1111885,1.32,1.31,1.3,,,,73.30096709090907,137.0083779312977,116.66007307692306,,,
2017-01-04T03:53:18.870674,Labour,5.0,1111884,5.0,4.8,4.7,,,,17.6415,16.606163,20.494168085106377,,,
2017-01-04T03:53:18.870674,Liberal Democrat,95.0,2938886,46.0,29.0,23.0,,,,25.603696999999997,15.449731490872209,24.140567617037036,,,
2017-01-04T03:53:18.870674,UKIP,25.0,3614201,24.0,21.0,18.5,,,,12.374146000000001,18.699779882529644,30.675449609945943,,,
2017-01-04T03:53:18.870674,Any Other,50.0,1167491,26.0,22.0,17.0,,,,15.323514999999997,13.452189032727272,13.201266142214852,,,
