date,title,odds,identifier,available_to_back_0,available_to_back_1,available_to_back_2,available_to_lay_0,available_to_lay_1,available_to_lay_2,available_to_back_0_size,available_to_back_1_size,available_to_back_2_size,available_to_lay_0_size,available_to_lay_1_size,available_to_lay_2_size
2017-01-04T03:29:10.607535,Conservative,1.33,1111885,1.32,1.31,1.3,,,,73.30096709090907,137.0083779312977,116.66007307692306,,,
2017-01-04T03:29:10.607535,Labour,5.0,1111884,5.0,4.8,4.7,,,,17.6415,16.606163,20.494168085106377,,,
2017-01-04T03:29:10.607535,Liberal Democrat,95.0,2938886,46.0,29.0,23.0,,,,25.603696999999997,15.449731490872209,24.140567617037036,,,
2017-01-04T03:29:10.607535,UKIP,25.0,3614201,24.0,21.0,18.5,,,,12.374146000000001,18.699779882529644,30.675449609945943,,,
2017-01-04T03:29:10.607535,Any Other,50.0,1167491,26.0,22.0,17.0,,,,15.323514999999997,13.452189032727272,13.201266142214852,,,
2017-01-04T03:53:18.870674,Conservative,1.33,1111885,1.32,1.31,1.3,,,,73.30096709090907,137.0083779312977,116.66007307692306,,,
2017-01-04T03:53:18.870674,Labour,5.0,1111884,5.0,4.8,4.7,,,,17.6415,16.606163,20.494168085106377,,,
2017-01-04T03:53:18.870674,Liberal Democrat,95.0,2938886,46.0,29.0,23.0,,,,25.603696999999997,15.449731490872209,24.140567617037036,,,
2017-01-04T03:53:18.870674,UKIP,25.0,3614201,24.0,21.0,18.5,,,,12.374146000000001,18.699779882529644,30.675449609945943,,,
2017-01-04T03:53:18.870674,Any Other,50.0,1167491,26.0,22.0,17.0,,,,15.323514999999997,13.452189032727272,13.201266142214852,,,
2017-01-04T05:07:04.346479,Conservative,1.33,1111885,1.32,1.31,1.3,1.36,1.37,1.38,73.33836236363635,137.07827422137404,116.71958846153844,117.458194,127.78962,46.96567826086957
2017-01-04T05:07:04.346479,Labour,5.0,1111884,5.0,4.8,4.7,5.2,5.4,5.6,17.6505,16.610646889153355,20.504623404255316,37.6544,14.108633000000003,69.837145
2017-01-04T05:07:04.346479,Liberal Democrat,95.0,2938886,46.0,29.0,23.0,160.0,1000.0,,25.616759000000002,15.457613336713997,24.15288318592593,13.261409,14.567546,
2017-01-04T05:07:04.346479,UKIP,25.0,3614201,24.0,21.0,18.5,60.0,330.0,1000.0,12.379660197891877,18.70931977533597,30.69109901881081,16.403198,12.344996558322583,9.507736000000001
2017-01-04T05:07:04.346479,Any Other,50.0,1167491,26.0,22.0,17.0,60.0,1000.0,,15.330768583815027,13.459051810909093,13.208000909399047,19.344948,12.99218155832258,
2017-01-04T11:03:18.662979,Conservative,1.33,1111885,1.32,1.31,1.3,1.36,1.37,1.39,89.49161581818181,122.91924394656488,130.68431923076923,127.42602600000001,164.78220729927008,16.843148201438847
2017-01-04T11:03:18.662979,Labour,5.0,1111884,5.0,4.8,4.6,5.2,5.4,5.6,17.6295,16.59088407310439,37.673781600000005,37.6096,14.091847,69.75405500000001
2017-01-04T11:03:18.662979,Liberal Democrat,95.0,2938886,48.0,46.0,30.0,160.0,1000.0,,15.843043999999999,14.444436999999999,12.058578,13.245630999999998,14.550213999999999,
2017-01-04T11:03:18.662979,UKIP,25.0,3614201,24.0,21.0,18.5,60.0,330.0,1000.0,21.179681274396465,12.53080332,29.949635447789476,16.383682,12.332263782461538,9.503025685106383
2017-01-04T11:03:18.662979,Any Other,50.0,1167491,27.0,22.0,17.0,60.0,1000.0,,13.960933526011564,15.54250957,12.45652358073065,19.321931999999997,12.97788659835294,
