date,title,odds,identifier,available_to_back_0,available_to_back_1,available_to_back_2,available_to_lay_0,available_to_lay_1,available_to_lay_2,available_to_back_0_size,available_to_back_1_size,available_to_back_2_size,available_to_lay_0_size,available_to_lay_1_size,available_to_lay_2_size
2017-04-21T22:04:30.161907,Conservative,,1111885,,,,,,,,,,,,
2017-04-21T22:04:30.161907,Liberal Democrat,,2938886,,,,,,,,,,,,
2017-04-21T22:04:30.161907,Labour,,1111884,,,,,,,,,,,,
2017-04-21T22:04:30.161907,UKIP,,3614201,,,,,,,,,,,,
2017-04-21T22:04:30.161907,Green,,2938887,,,,,,,,,,,,
2017-04-22T10:04:26.916731,Conservative,,1111885,,,,,,,,,,,,
2017-04-22T10:04:26.916731,Liberal Democrat,,2938886,,,,,,,,,,,,
2017-04-22T10:04:26.916731,Labour,,1111884,,,,,,,,,,,,
2017-04-22T10:04:26.916731,UKIP,,3614201,,,,,,,,,,,,
2017-04-22T10:04:26.916731,Green,,2938887,,,,,,,,,,,,
2017-04-22T22:04:19.954652,Conservative,,1111885,,,,,,,,,,,,
2017-04-22T22:04:19.954652,Liberal Democrat,,2938886,,,,,,,,,,,,
2017-04-22T22:04:19.954652,Labour,,1111884,,,,,,,,,,,,
2017-04-22T22:04:19.954652,UKIP,,3614201,,,,,,,,,,,,
2017-04-22T22:04:19.954652,Green,,2938887,,,,,,,,,,,,
2017-04-23T10:04:19.717929,Conservative,,1111885,,,,,,,,,,,,
2017-04-23T10:04:19.717929,Liberal Democrat,,2938886,,,,,,,,,,,,
2017-04-23T10:04:19.717929,Labour,,1111884,,,,,,,,,,,,
2017-04-23T10:04:19.717929,UKIP,,3614201,,,,,,,,,,,,
2017-04-23T10:04:19.717929,Green,,2938887,,,,,,,,,,,,
2017-04-23T22:04:33.121628,Conservative,,1111885,,,,,,,,,,,,
2017-04-23T22:04:33.121628,Liberal Democrat,,2938886,,,,,,,,,,,,
2017-04-23T22:04:33.121628,Labour,,1111884,,,,,,,,,,,,
2017-04-23T22:04:33.121628,UKIP,,3614201,,,,,,,,,,,,
2017-04-23T22:04:33.121628,Green,,2938887,,,,,,,,,,,,
2017-04-24T10:04:29.334358,Conservative,,1111885,,,,,,,,,,,,
2017-04-24T10:04:29.334358,Liberal Democrat,,2938886,,,,,,,,,,,,
2017-04-24T10:04:29.334358,Labour,,1111884,,,,,,,,,,,,
2017-04-24T10:04:29.334358,UKIP,,3614201,,,,,,,,,,,,
2017-04-24T10:04:29.334358,Green,,2938887,,,,,,,,,,,,
2017-04-24T22:04:29.049553,Conservative,,1111885,,,,,,,,,,,,
2017-04-24T22:04:29.049553,Liberal Democrat,,2938886,,,,,,,,,,,,
2017-04-24T22:04:29.049553,Labour,,1111884,,,,,,,,,,,,
2017-04-24T22:04:29.049553,UKIP,,3614201,,,,,,,,,,,,
2017-04-24T22:04:29.049553,Green,,2938887,,,,,,,,,,,,
2017-04-25T10:04:30.315307,Conservative,,1111885,,,,,,,,,,,,
2017-04-25T10:04:30.315307,Liberal Democrat,,2938886,,,,,,,,,,,,
2017-04-25T10:04:30.315307,Labour,,1111884,,,,,,,,,,,,
2017-04-25T10:04:30.315307,UKIP,,3614201,,,,,,,,,,,,
2017-04-25T10:04:30.315307,Green,,2938887,,,,,,,,,,,,
2017-04-25T22:04:27.218716,Conservative,,1111885,,,,,,,,,,,,
2017-04-25T22:04:27.218716,Liberal Democrat,,2938886,,,,,,,,,,,,
2017-04-25T22:04:27.218716,Labour,,1111884,,,,,,,,,,,,
2017-04-25T22:04:27.218716,UKIP,,3614201,,,,,,,,,,,,
2017-04-25T22:04:27.218716,Green,,2938887,,,,,,,,,,,,
2017-04-26T10:04:29.604174,Conservative,,1111885,,,,,,,,,,,,
2017-04-26T10:04:29.604174,Liberal Democrat,,2938886,,,,,,,,,,,,
2017-04-26T10:04:29.604174,Labour,,1111884,,,,,,,,,,,,
2017-04-26T10:04:29.604174,UKIP,,3614201,,,,,,,,,,,,
2017-04-26T10:04:29.604174,Green,,2938887,,,,,,,,,,,,
2017-04-26T22:04:28.346622,Conservative,,1111885,,,,,,,,,,,,
2017-04-26T22:04:28.346622,Liberal Democrat,,2938886,,,,,,,,,,,,
2017-04-26T22:04:28.346622,Labour,,1111884,,,,,,,,,,,,
2017-04-26T22:04:28.346622,UKIP,,3614201,,,,,,,,,,,,
2017-04-26T22:04:28.346622,Green,,2938887,,,,,,,,,,,,
2017-04-27T10:03:49.181385,Conservative,,1111885,,,,,,,,,,,,
2017-04-27T10:03:49.181385,Liberal Democrat,,2938886,,,,,,,,,,,,
2017-04-27T10:03:49.181385,Labour,,1111884,,,,,,,,,,,,
2017-04-27T10:03:49.181385,UKIP,,3614201,,,,,,,,,,,,
2017-04-27T10:03:49.181385,Green,,2938887,,,,,,,,,,,,
2017-04-27T22:03:52.800051,Conservative,,1111885,,,,,,,,,,,,
2017-04-27T22:03:52.800051,Liberal Democrat,,2938886,,,,,,,,,,,,
2017-04-27T22:03:52.800051,Labour,,1111884,,,,,,,,,,,,
2017-04-27T22:03:52.800051,UKIP,,3614201,,,,,,,,,,,,
2017-04-27T22:03:52.800051,Green,,2938887,,,,,,,,,,,,
2017-04-28T10:03:54.267078,Conservative,,1111885,,,,,,,,,,,,
2017-04-28T10:03:54.267078,Liberal Democrat,,2938886,,,,,,,,,,,,
2017-04-28T10:03:54.267078,Labour,,1111884,,,,,,,,,,,,
2017-04-28T10:03:54.267078,UKIP,,3614201,,,,,,,,,,,,
2017-04-28T10:03:54.267078,Green,,2938887,,,,,,,,,,,,
2017-04-28T22:03:51.581310,Conservative,,1111885,,,,,,,,,,,,
2017-04-28T22:03:51.581310,Liberal Democrat,,2938886,,,,,,,,,,,,
2017-04-28T22:03:51.581310,Labour,,1111884,,,,,,,,,,,,
2017-04-28T22:03:51.581310,UKIP,,3614201,,,,,,,,,,,,
2017-04-28T22:03:51.581310,Green,,2938887,,,,,,,,,,,,
