date,date_bet,bet_delay,bsp_reconciled,complete,inplay,number_of_winners,number_of_runners,number_of_active_runners,last_match_time,total_matched,total_available,cross_matching,runners_voidable,version,status
2017-03-14T23:03:43.842244,2020-01-01T00:00:00.000Z,0,False,True,False,1,2,2,,0.0,499.78184991274,False,False,1586755663,OPEN
2017-03-15T11:03:43.614561,2020-01-01T00:00:00.000Z,0,False,True,False,1,2,2,,0.0,0.0,False,False,1586755663,OPEN
2017-03-15T23:03:46.372158,2020-01-01T00:00:00.000Z,0,False,True,False,1,2,2,,0.0,1622.8950220748993,False,False,1588006077,OPEN
2017-03-16T11:03:48.705152,2020-01-01T00:00:00.000Z,0,False,True,False,1,2,2,,0.0,2491.0835123034312,True,False,1588006077,OPEN
2017-03-16T23:03:39.913318,2020-01-01T00:00:00.000Z,0,False,True,False,1,2,2,2017-03-16T20:33:58.893Z,6.882,2499.2596188383427,True,False,1588006077,OPEN
2017-03-17T11:03:40.965427,2020-01-01T00:00:00.000Z,0,False,True,False,1,2,2,2017-03-16T20:33:58.893Z,6.900599999999999,2502.7161097236,True,False,1588006077,OPEN
2017-03-17T23:03:39.550510,2020-01-01T00:00:00.000Z,0,False,True,False,1,2,2,2017-03-16T20:33:58.893Z,6.926400000000001,2332.52158504152,True,False,1588006077,OPEN
2017-03-18T11:03:39.643355,2020-01-01T00:00:00.000Z,0,False,True,False,1,2,2,2017-03-16T20:33:58.893Z,6.926400000000001,2341.8020095778197,True,False,1588006077,OPEN
2017-03-18T23:03:44.334017,2020-01-01T00:00:00.000Z,0,False,True,False,1,2,2,2017-03-16T20:33:58.893Z,6.923399999999999,2340.788869062898,True,False,1588006077,OPEN
2017-03-19T11:03:48.411096,2020-01-01T00:00:00.000Z,0,False,True,False,1,2,2,2017-03-16T20:33:58.893Z,6.923399999999999,2340.7756211679334,True,False,1588006077,OPEN
2017-03-19T23:03:41.385039,2020-01-01T00:00:00.000Z,0,False,True,False,1,2,2,2017-03-16T20:33:58.893Z,6.9192,2340.4841142517203,True,False,1588006077,OPEN
2017-03-20T11:03:40.702130,2020-01-01T00:00:00.000Z,0,False,True,False,1,2,2,2017-03-16T20:33:58.893Z,6.925199999999999,2341.9137434246304,True,False,1588006077,OPEN
2017-03-20T23:03:42.654626,2020-01-01T00:00:00.000Z,0,False,True,False,1,2,2,2017-03-16T20:33:58.893Z,6.9078,2340.04165288952,True,False,1588006077,OPEN
2017-03-21T11:03:46.120313,2020-01-01T00:00:00.000Z,0,False,True,False,1,2,2,2017-03-16T20:33:58.893Z,6.926400000000001,2341.6090460290184,True,False,1588006077,OPEN
2017-03-21T23:03:41.046854,2020-01-01T00:00:00.000Z,0,False,True,False,1,2,2,2017-03-16T20:33:58.893Z,6.9239999999999995,2340.606382804976,True,False,1588006077,OPEN
2017-03-22T11:03:43.158368,2020-01-01T00:00:00.000Z,0,False,True,False,1,2,2,2017-03-16T20:33:58.893Z,6.9228,2338.458309295869,True,False,1588006077,OPEN
2017-03-22T23:03:42.087855,2020-01-01T00:00:00.000Z,0,False,True,False,1,2,2,2017-03-16T20:33:58.893Z,6.9342,2331.5331212568667,True,False,1588006077,OPEN
2017-03-23T11:03:42.886707,2020-01-01T00:00:00.000Z,0,False,True,False,1,2,2,2017-03-16T20:33:58.893Z,6.957,2334.66452706472,True,False,1588006077,OPEN
2017-03-23T23:03:42.231372,2020-01-01T00:00:00.000Z,0,False,True,False,1,2,2,2017-03-16T20:33:58.893Z,6.965400000000001,2335.825000117925,True,False,1588006077,OPEN
2017-03-24T11:03:43.816511,2020-01-01T00:00:00.000Z,0,False,True,False,1,2,2,2017-03-16T20:33:58.893Z,6.933,2331.3562566845826,True,False,1588006077,OPEN
2017-03-24T23:03:43.792851,2020-01-01T00:00:00.000Z,0,False,True,False,1,2,2,2017-03-16T20:33:58.893Z,6.93,2332.2375888044135,True,False,1588006077,OPEN
2017-03-25T11:03:45.715382,2020-01-01T00:00:00.000Z,0,False,True,False,1,2,2,2017-03-16T20:33:58.893Z,6.93,2332.2375888044135,True,False,1588006077,OPEN
2017-03-25T23:03:42.655332,2020-01-01T00:00:00.000Z,0,False,True,False,1,2,2,2017-03-16T20:33:58.893Z,6.928800000000001,2331.8337381396855,True,False,1588006077,OPEN
2017-03-26T10:03:48.548833,2020-01-01T00:00:00.000Z,0,False,True,False,1,2,2,2017-03-16T20:33:58.893Z,6.928800000000001,2331.8337381396855,True,False,1588006077,OPEN
2017-03-26T22:03:42.394276,2020-01-01T00:00:00.000Z,0,False,True,False,1,2,2,2017-03-16T20:33:58.893Z,6.9198,2332.251151548919,True,False,1588006077,OPEN
2017-03-27T10:03:42.944506,2020-01-01T00:00:00.000Z,0,False,True,False,1,2,2,2017-03-16T20:33:58.893Z,6.9504,2335.108269595688,True,False,1588006077,OPEN
2017-03-27T22:03:47.763954,2020-01-01T00:00:00.000Z,0,False,True,False,1,2,2,2017-03-16T20:33:58.893Z,6.936,2332.119457191171,True,False,1588006077,OPEN
2017-03-28T10:03:43.546829,2020-01-01T00:00:00.000Z,0,False,True,False,1,2,2,2017-03-16T20:33:58.893Z,6.9426000000000005,2329.606494406892,True,False,1588006077,OPEN
2017-03-28T22:03:48.472757,2020-01-01T00:00:00.000Z,0,False,True,False,1,2,2,2017-03-16T20:33:58.893Z,6.912599999999999,2330.6589602313798,True,False,1588006077,OPEN
